precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
7825,369,50,1,521,0,578,99
7826,466,51,1,633,1,709,109
7827,519,83,1,758,0,931,147
7828,585,94,1,924,1,1053,234
7829,567,56,1,841,0,904,212
7831,585,59,1,803,0,906,155
7832,536,72,1,759,1,824,141
7833,515,68,1,710,1,785,118
7834,574,70,1,775,0,901,123
7835,501,64,1,785,1,863,210
7836,573,72,1,903,0,990,251
7837,544,84,1,840,0,934,204
7838,603,60,1,839,0,933,172
7839,540,73,1,785,0,869,154
7841,591,73,1,839,0,947,165
7842,641,63,1,864,0,960,151
7843,478,65,1,679,0,802,128
7844,409,58,1,594,0,682,123
7845,538,76,1,783,1,869,165
7846,522,92,1,814,0,925,188
7847,543,93,1,843,2,960,199
7848,544,94,1,818,0,905,176
7849,618,72,1,864,1,967,172
7851,297,41,1,472,0,528,130
7852,353,49,1,584,1,644,174
7853,460,71,1,770,0,896,231
7854,522,92,1,825,0,933,201
7855,595,97,1,870,0,968,170
7856,514,87,1,769,1,849,159
7857,599,55,1,854,0,963,193
7858,499,50,1,674,0,791,118
7859,541,74,1,834,0,915,211
7861,528,71,1,776,2,881,150
7862,557,81,1,815,0,923,169
7863,546,90,1,819,0,939,178
7864,468,67,1,703,1,815,167
7865,488,83,1,754,2,853,170
7866,427,81,1,746,1,831,233
7867,544,70,1,822,1,946,202
7868,465,57,1,764,0,901,229
7869,531,70,1,789,0,874,182
7871,551,83,1,804,0,909,166
7872,573,77,1,819,0,902,168
7873,571,60,1,788,0,874,150
7874,265,37,1,408,1,482,103
7875,344,48,1,525,0,628,131
7901,628,102,1,952,0,1286,221
7902,579,52,1,842,1,1064,195
7903,412,63,1,652,0,929,171
7904,477,58,1,694,0,926,152
7905,478,47,1,718,1,851,186
7906,478,54,1,653,0,854,117
7907,573,80,1,834,3,991,168
7908,592,71,1,872,1,1008,201
7909,465,59,1,644,0,787,117
7911,513,60,1,734,0,907,151
7912,635,89,1,874,3,1090,140
7913,559,71,1,800,0,964,164
7914,557,48,1,752,0,895,139
7915,500,53,1,716,1,892,160
7916,554,55,1,768,1,953,152
7917,617,66,1,868,0,1073,174
7918,505,65,1,697,0,860,124
7919,564,64,1,767,0,928,138
7921,454,51,1,694,0,970,184
7922,496,57,1,705,1,884,141
7923,510,41,1,689,0,930,137
7924,482,67,1,696,0,883,143
7925,347,37,1,483,0,591,96
7926,499,45,1,695,0,820,139
7927,494,50,1,688,0,782,141
7928,606,58,1,849,0,976,175
7929,567,46,1,780,0,871,164
7931,477,44,1,687,2,765,157
7932,339,37,1,482,1,557,115
7933,6,0,1,7,0,8,1
7934,560,61,1,772,1,888,145
7935,645,48,1,851,1,949,150
7936,553,43,1,764,0,876,162
7937,564,51,1,780,0,909,157
7938,456,40,1,636,1,808,136
7939,437,38,1,593,1,674,109
7941,460,58,1,655,0,790,134
7942,495,65,1,769,0,950,194
7943,516,76,1,780,1,938,184
7944,503,46,1,692,1,830,138
7945,431,68,1,663,0,926,158
7946,395,70,1,716,1,976,242
7947,379,85,1,717,0,964,247
7948,394,88,1,721,1,933,228
7949,218,46,1,433,0,594,166
7951,346,72,1,645,1,841,219
7952,381,52,1,651,0,865,207
7953,374,74,1,677,1,853,227
7954,0,0,1,0,0,0,0
7955,344,80,1,684,0,899,252
7956,286,70,1,579,0,779,213
7957,316,42,1,524,0,664,162
7958,105,23,1,199,0,291,68
9001,91,18,1,197,0,269,87
9101,436,89,1,740,0,899,207
9102,462,107,1,817,0,989,236
9103,401,109,1,786,0,971,270
9104,446,99,1,795,1,1004,235
9105,463,99,1,817,0,975,248
9106,469,91,1,819,0,938,245
9107,389,92,1,679,0,859,188
9108,389,81,1,691,0,815,216
9109,444,93,1,749,0,875,208
9111,366,100,1,637,1,785,162
9112,497,87,1,804,0,975,213
9113,511,91,1,853,1,1008,237
9114,425,109,1,749,1,913,210
9115,469,105,1,761,0,948,176
9116,510,101,1,811,0,986,182
9117,381,72,1,670,0,785,212
9118,414,105,1,780,0,987,249
9119,415,100,1,744,0,911,227
9121,420,91,1,758,0,950,236
9122,405,103,1,769,2,976,251
9123,407,103,1,740,1,902,229
9124,413,93,1,730,0,940,216
9125,419,89,1,740,0,911,221
9126,466,105,1,820,0,978,246
9127,482,118,1,819,0,985,216
9128,426,95,1,727,0,859,202
9129,366,68,1,621,0,772,179
9131,393,79,1,661,0,806,182
9132,427,93,1,701,1,898,174
9133,548,111,1,888,0,1083,224
9134,426,118,1,767,0,937,210
9135,360,80,1,652,0,831,204
9136,458,92,1,788,1,952,229
9137,435,100,1,785,0,977,236
9138,419,91,1,771,0,930,251
9139,479,94,1,831,0,1004,250
9141,456,80,1,794,0,963,253
9142,519,92,1,843,0,1003,222
9143,454,81,1,747,0,921,197
9144,505,101,1,832,1,983,214
9145,459,75,1,753,0,889,211
9146,496,107,1,799,1,929,190
9147,490,102,1,818,0,983,217
9148,540,94,1,869,0,1007,221
9149,505,107,1,842,1,976,215
9151,398,88,1,704,1,858,204
9152,350,118,1,636,0,842,157
9201,529,92,1,893,0,1047,268
9202,431,130,1,806,1,962,241
9203,354,152,1,857,0,1006,337
9204,347,98,1,733,1,849,278
9205,336,110,1,652,0,760,197
9206,351,136,1,822,0,960,327
9207,356,149,1,845,1,980,326
9208,380,163,1,897,1,1028,342
9209,280,101,1,646,1,750,251
9211,337,154,1,778,1,910,276
9212,363,117,1,746,0,857,250
9213,400,148,1,853,0,987,297
9214,260,83,1,539,0,632,192
9215,255,73,1,566,0,645,229
9216,296,131,1,726,0,861,280
9217,297,102,1,662,0,761,250
9218,361,113,1,730,0,868,242
9219,335,153,1,719,0,829,225
9221,302,82,1,637,0,662,248
9222,387,109,1,811,1,889,293
9223,272,78,1,573,0,664,214
9224,417,114,1,863,0,993,319
9225,406,172,1,926,1,994,324
9226,399,132,1,833,1,960,291
9227,356,71,1,665,0,759,227
9228,337,71,1,651,0,725,240
9229,294,74,1,555,0,615,180
9231,520,104,1,869,0,1006,237
9232,388,80,1,695,0,746,216
9233,395,98,1,736,0,816,236
9234,320,87,1,664,1,759,239
9235,407,100,1,818,1,907,297
9236,326,76,1,600,1,682,184
9237,394,118,1,824,0,941,298
9238,415,111,1,809,0,846,267
9239,426,140,1,838,0,885,257
9241,469,135,1,894,0,1027,276
9242,469,128,1,885,0,1023,279
9243,297,73,1,555,0,611,177
9244,435,141,1,824,0,940,239
9245,339,87,1,627,0,725,191
9246,428,125,1,842,0,964,277
9247,461,130,1,885,0,1004,283
9248,467,120,1,846,0,955,249
9249,431,104,1,807,0,926,257
9251,453,122,1,871,0,982,288
9252,472,92,1,837,0,943,260
9253,361,100,1,709,0,808,236
9254,477,123,1,871,0,951,259
9255,288,71,1,518,0,577,152
9256,200,32,1,342,0,403,105
9257,170,37,1,287,0,339,72
9258,364,81,1,645,1,715,194
9401,486,117,1,815,1,1014,205
9402,446,105,1,816,0,1028,256
9403,435,79,1,739,0,933,217
9404,411,86,1,744,0,921,243
9405,370,92,1,699,0,818,226
9406,453,88,1,791,0,916,244
9407,386,109,1,728,1,941,223
9408,416,97,1,704,0,879,186
9409,327,70,1,524,0,626,127
9411,495,97,1,840,0,1051,226
9412,408,88,1,703,1,885,205
9413,404,117,1,742,0,907,207
9414,411,95,1,740,0,894,227
9415,321,94,1,637,0,798,216
9416,448,111,1,806,0,1018,238
9417,300,82,1,604,0,759,216
9418,318,81,1,642,0,814,233
9419,355,106,1,708,0,902,240
9421,393,114,1,732,1,929,222
9422,463,135,1,887,0,1082,277
9423,387,110,1,718,0,909,215
9424,389,79,1,756,1,951,278
9425,350,123,1,748,0,964,269
9426,328,95,1,663,0,835,233
