precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
1101,85,21,1,446,0,586,335
1102,149,57,1,810,0,996,601
1103,147,53,1,781,0,971,576
1104,140,63,1,763,1,991,561
1106,135,46,1,600,0,808,412
1107,105,30,1,506,0,781,366
1108,118,63,1,744,0,951,557
1109,142,45,1,617,0,809,425
1111,151,63,1,717,0,1031,494
1112,114,49,1,557,1,765,386
1113,137,43,1,547,0,713,360
1114,161,62,1,741,0,971,515
1115,177,56,1,746,0,910,506
1116,122,59,1,636,0,913,452
1117,127,51,1,644,0,886,459
1118,127,47,1,776,0,1031,594
1119,107,44,1,587,2,783,430
1121,162,36,1,525,0,691,326
1122,144,46,1,482,0,658,290
1123,134,48,1,646,0,954,462
1124,101,49,1,556,1,831,398
1125,138,78,1,745,0,1029,527
1126,149,69,1,701,0,954,475
1127,168,65,1,685,1,911,450
1128,183,72,1,686,0,907,426
1129,171,72,1,703,1,951,455
1131,146,58,1,574,0,853,366
1132,157,69,1,721,0,982,487
1133,158,57,1,661,0,870,438
1134,130,52,1,593,0,793,410
1135,114,23,1,421,0,521,281
1136,147,53,1,669,0,857,466
1141,169,56,1,812,0,1047,585
1142,136,62,1,667,1,858,455
1143,141,57,1,801,0,1056,596
1144,117,56,1,713,0,928,540
1145,139,41,1,753,0,931,565
1146,134,67,1,791,0,1036,586
1147,125,42,1,734,0,927,561
1148,188,57,1,727,0,992,477
1149,143,52,1,747,0,950,548
1151,0,0,1,0,0,0,0
1152,151,53,1,671,0,898,464
1153,182,53,1,749,0,961,506
1154,0,0,1,0,0,0,0
7001,64,38,1,559,0,742,455
7002,149,71,1,997,0,1225,774
7003,115,52,1,834,1,927,664
7004,79,42,1,808,1,896,677
7005,84,45,1,755,1,853,620
7006,89,43,1,799,0,966,664
7007,84,57,1,870,0,987,719
7008,109,36,1,820,2,882,663
7009,88,45,1,750,1,931,614
7011,75,45,1,621,0,1063,497
7012,107,47,1,925,1,1034,761
7013,86,36,1,640,0,733,515
7014,109,58,1,928,0,1073,756
7015,6,7,1,81,0,113,68
7016,101,51,1,593,0,977,441
7017,49,38,1,469,0,786,383
7018,154,60,1,672,1,992,454
7019,118,40,1,696,0,945,534
7021,80,38,1,631,0,993,506
7022,100,50,1,667,0,1032,506
7023,92,54,1,671,0,938,516
7024,18,6,1,119,0,309,94
7025,34,20,1,266,0,505,210
7026,186,57,1,700,0,1022,445
7027,107,55,1,577,0,879,409
7028,66,36,1,544,2,900,438
7029,61,51,1,525,0,924,410
7030,193,50,1,558,0,787,313
7031,68,31,1,392,1,511,287
7032,93,50,1,589,2,938,439
7033,91,48,1,546,0,814,406
7034,47,33,1,515,0,954,432
7035,63,19,1,341,0,476,258
7036,134,45,1,596,0,967,417
7037,58,35,1,379,0,840,285
7038,152,59,1,595,1,960,381
7039,158,50,1,625,0,831,417
7041,11,5,1,42,0,62,27
7042,83,49,1,514,0,697,380
7043,117,36,1,640,0,990,482
7044,78,25,1,415,0,867,313
7045,157,40,1,531,0,803,333
7046,85,22,1,319,0,435,208
7047,173,46,1,602,0,858,377
7048,117,52,1,518,0,877,345
7049,156,63,1,534,0,829,311
7051,153,65,1,612,2,909,387
7052,174,62,1,675,2,894,434
7053,90,35,1,462,0,552,329
7054,93,54,1,683,1,1068,532
7101,10,9,1,126,0,150,106
7201,143,59,1,868,0,983,653
7202,117,44,1,752,0,885,581
7203,134,57,1,840,0,950,632
7204,117,47,1,833,1,933,659
7205,148,43,1,815,0,903,619
7206,44,17,1,340,0,390,279
7207,82,52,1,595,0,712,454
7208,71,49,1,539,0,635,411
7209,81,32,1,491,1,563,372
7301,158,85,1,813,0,1080,565
7302,139,62,1,732,0,862,528
