precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
1101,84,50,1,446,0,586,307
1102,187,103,1,810,0,996,517
1103,155,100,1,781,2,971,519
1104,158,123,1,763,0,991,484
1106,144,77,1,600,0,808,372
1107,125,58,1,506,0,781,318
1108,151,96,1,744,0,951,491
1109,150,87,1,617,0,809,375
1111,169,107,1,717,0,1031,432
1112,136,97,1,557,0,765,317
1113,126,85,1,547,0,713,329
1114,175,112,1,741,0,971,451
1115,156,132,1,746,1,910,450
1116,150,102,1,636,0,913,381
1117,152,95,1,644,1,886,389
1118,192,95,1,776,0,1031,481
1119,117,94,1,587,0,783,372
1121,151,83,1,525,0,691,290
1122,135,86,1,482,0,658,259
1123,157,109,1,646,0,954,378
1124,137,85,1,556,0,831,327
1125,183,125,1,745,0,1029,435
1126,185,114,1,701,0,954,394
1127,181,105,1,685,0,911,398
1128,185,124,1,686,0,907,372
1129,192,116,1,703,1,951,390
1131,159,111,1,574,0,853,300
1132,172,117,1,721,0,982,424
1133,166,109,1,661,1,870,377
1134,152,105,1,593,0,793,335
1135,112,53,1,421,1,521,252
1136,187,100,1,669,0,857,379
1141,196,109,1,812,0,1047,505
1142,151,107,1,667,0,858,396
1143,178,104,1,801,0,1056,512
1144,151,94,1,713,0,928,468
1145,165,84,1,753,0,931,496
1146,192,105,1,791,1,1036,489
1147,159,85,1,734,0,927,484
1148,198,99,1,727,0,992,425
1149,160,92,1,747,0,950,491
1151,0,0,1,0,0,0,0
1152,193,87,1,671,0,898,388
1153,206,114,1,749,2,961,419
1154,0,0,1,0,0,0,0
7001,81,81,1,559,0,742,395
7002,183,142,1,997,0,1225,669
7003,136,85,1,834,0,927,611
7004,131,73,1,808,0,896,595
7005,108,72,1,755,0,853,570
7006,116,79,1,799,0,966,601
7007,136,84,1,870,0,987,640
7008,128,76,1,820,0,882,606
7009,122,87,1,750,0,931,539
7011,127,85,1,621,0,1063,405
7012,159,101,1,925,1,1034,655
7013,123,68,1,640,0,733,446
7014,134,108,1,928,2,1073,679
7015,8,8,1,81,0,113,65
7016,159,92,1,593,0,977,342
7017,120,66,1,469,0,786,284
7018,177,111,1,672,0,992,381
7019,163,104,1,696,0,945,425
7021,139,77,1,631,0,993,408
7022,152,94,1,667,0,1032,410
7023,150,88,1,671,1,938,423
7024,45,15,1,119,0,309,58
7025,79,40,1,266,0,505,145
7026,171,127,1,700,0,1022,390
7027,138,115,1,577,1,879,317
7028,146,77,1,544,0,900,319
7029,139,94,1,525,0,924,289
7030,159,121,1,558,0,787,276
7031,73,69,1,392,0,511,245
7032,146,90,1,589,2,938,346
7033,169,77,1,546,0,814,299
7034,153,76,1,515,0,954,283
7035,95,41,1,341,1,476,203
7036,165,88,1,596,0,967,343
7037,118,65,1,379,1,840,194
7038,184,101,1,595,0,960,308
7039,157,100,1,625,0,831,368
7041,9,9,1,42,1,62,24
7042,125,83,1,514,0,697,304
7043,149,78,1,640,0,990,408
7044,122,52,1,415,0,867,242
7045,176,99,1,531,1,803,254
7046,94,39,1,319,0,435,182
7047,161,91,1,602,0,858,344
7048,136,91,1,518,0,877,287
7049,169,107,1,534,0,829,254
7051,166,121,1,612,0,909,320
7052,187,120,1,675,0,894,365
7053,105,63,1,462,0,552,286
7054,174,98,1,683,1,1068,407
7101,17,18,1,126,0,150,90
7201,205,127,1,868,0,983,523
7202,176,85,1,752,0,885,481
7203,168,121,1,840,0,950,534
7204,190,110,1,833,2,933,522
7205,209,85,1,815,0,903,516
7206,75,32,1,340,0,390,233
7207,117,97,1,595,0,712,374
7208,94,87,1,539,1,635,349
7209,111,55,1,491,1,563,319
7301,179,142,1,813,0,1080,487
7302,140,118,1,732,0,862,471
7303,148,141,1,851,0,1032,561
7304,167,122,1,828,0,993,537
7305,175,89,1,772,1,906,492
7306,174,144,1,882,0,1076,538
7307,136,113,1,674,0,826,415
7308,123,69,1,548,1,641,350
7309,139,123,1,764,0,897,494
7311,183,125,1,853,0,986,534
7312,178,110,1,768,0,874,474
7313,161,132,1,798,0,1001,494
7314,95,133,1,511,1,833,272
7315,115,103,1,597,1,783,367
7316,138,117,1,661,1,893,402
7317,138,93,1,743,0,938,502
7318,141,139,1,689,0,788,399
7319,192,158,1,908,0,1123,550
7321,127,80,1,493,0,683,280
7322,100,170,1,526,0,937,253
7323,147,135,1,727,0,888,434
7324,119,122,1,601,0,756,350
7325,153,137,1,792,0,973,490
7326,155,123,1,749,0,922,460
7327,108,113,1,434,0,762,212
7328,115,203,1,617,0,1024,302
7329,107,76,1,454,0,607,268
7331,186,100,1,793,0,933,495
7332,125,103,1,718,0,889,482
7333,188,142,1,888,0,1101,544
7334,126,130,1,774,0,963,508
7335,188,121,1,894,0,1002,571
7336,209,110,1,883,0,1017,555
7337,171,118,1,755,0,944,460
7338,139,166,1,695,1,1005,383
7339,102,67,1,495,0,660,321
7341,142,122,1,765,2,974,489
7342,173,95,1,791,0,1034,517
7343,88,87,1,618,0,746,439
7344,183,129,1,916,0,1143,598
7345,151,133,1,891,0,1186,597
7346,132,86,1,762,1,991,540
7347,130,110,1,841,0,1085,588
7348,145,101,1,647,0,957,389
7349,161,116,1,771,0,1006,483
7501,102,80,1,522,0,574,333
7502,152,91,1,694,1,808,445
7503,112,97,1,688,0,808,473
7504,86,73,1,420,0,503,251
7505,136,104,1,762,0,915,509
7506,132,111,1,798,0,1018,541
7507,120,78,1,631,1,992,429
7508,100,84,1,606,0,735,421
7509,152,106,1,825,0,1006,557
7512,83,64,1,493,0,638,343
7513,107,96,1,601,0,836,396
7514,94,99,1,544,1,886,349
7515,141,96,1,710,0,898,469
7516,126,130,1,759,0,907,497
7517,101,79,1,826,0,956,637
7518,121,96,1,858,1,993,635
7519,108,71,1,676,1,802,484
7521,73,77,1,726,0,854,566
7522,102,71,1,742,0,848,563
7523,89,56,1,689,1,821,540
7524,97,63,1,532,0,728,368
7525,91,80,1,636,1,870,455
7526,106,99,1,858,0,999,644
7527,98,74,1,624,0,773,442
7529,107,83,1,860,1,992,664
7531,102,95,1,805,0,954,603
7532,123,100,1,741,1,886,516
7533,117,73,1,910,0,1025,707
7534,94,75,1,775,0,967,601
7535,75,68,1,711,0,807,561
7536,87,83,1,775,0,895,597
7537,82,64,1,664,0,783,510
7538,73,73,1,736,0,831,583
7539,91,69,1,821,0,978,659
7541,97,66,1,728,0,865,560
7542,68,64,1,756,0,906,622
7543,106,80,1,806,0,993,615
7544,112,81,1,821,0,962,624
7545,102,105,1,833,0,970,618
7546,102,80,1,817,1,935,623
7547,83,113,1,837,0,1057,632
7548,95,84,1,894,0,1135,709
7549,98,104,1,734,0,854,526
7551,82,66,1,669,0,762,517
7552,87,66,1,678,1,756,515
7553,18,23,1,168,0,187,126
7554,113,65,1,769,1,859,578
7555,132,84,1,846,1,893,621
7556,155,75,1,906,0,1008,668
7601,111,87,1,588,0,929,384
7602,104,103,1,689,0,962,479
7603,106,75,1,690,1,888,506
7604,128,93,1,677,1,989,449
7605,79,79,1,428,0,771,270
7606,130,99,1,640,0,992,407
7607,129,105,1,710,0,1055,469
7608,50,68,1,244,0,456,125
7609,115,135,1,551,0,1051,297
7611,130,98,1,479,0,898,247
7612,59,65,1,418,0,668,290
7613,127,91,1,617,1,1015,392
7614,179,90,1,793,1,1177,520
7615,119,96,1,528,0,1020,308
7616,142,93,1,807,0,981,566
7617,114,102,1,516,0,898,292
7618,119,78,1,689,0,948,491
7619,291,218,1,1485,1,1971,972
7621,147,112,1,800,0,1082,535
7622,106,86,1,534,0,1007,336
7623,97,65,1,467,0,839,298
7624,132,91,1,565,0,1074,339
7625,97,143,1,617,0,896,368
7626,219,124,1,1011,1,1177,660
7627,312,186,1,1326,0,1586,812
7628,145,96,1,720,1,1006,475
7629,76,68,1,577,0,837,426
7631,162,131,1,915,0,1143,618
7632,94,52,1,532,0,727,382
7633,95,113,1,574,0,731,365
7634,147,132,1,706,0,1017,424
7635,134,90,1,643,0,868,413
7636,168,105,1,784,0,993,507
7637,243,160,1,1151,1,1361,742
7638,293,150,1,1135,0,1285,682
7639,222,125,1,891,0,1011,533
