precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
7642,247,138,1,810,1,967,408
7643,239,64,1,758,1,959,444
7644,332,89,1,925,0,1111,494
7645,159,49,1,587,0,669,367
7646,700,127,1,1893,1,2163,1030
7647,310,56,1,598,0,1028,226
7648,2,0,1,3,0,4,1
7701,422,88,1,914,2,1049,392
7702,255,55,1,663,0,775,345
7703,22,15,1,100,0,178,56
7704,329,73,1,881,1,1006,467
7705,194,28,1,495,0,554,270
7706,341,50,1,773,0,853,382
7707,341,56,1,784,0,854,378
7708,337,54,1,783,0,894,380
7709,184,28,1,354,0,390,137
7711,326,56,1,685,1,789,296
7712,253,42,1,518,0,577,215
7801,451,55,1,964,0,975,452
7802,313,51,1,723,0,760,352
7803,339,39,1,774,0,827,387
7804,412,60,1,876,0,932,396
7805,345,50,1,761,0,852,362
7806,374,39,1,663,1,746,242
7807,369,29,1,671,0,774,270
7808,312,40,1,578,1,702,221
7809,507,54,1,1091,1,1234,521
7811,382,43,1,696,1,806,258
7812,362,48,1,752,0,892,342
7813,503,66,1,943,0,1061,363
7814,338,52,1,667,1,919,272
7815,442,59,1,879,0,967,371
7816,351,39,1,823,1,896,423
7817,369,42,1,711,0,804,294
7818,395,42,1,787,1,889,341
7819,353,42,1,682,1,809,279
7821,402,40,1,916,1,998,466
7822,387,42,1,776,1,951,345
7823,410,42,1,806,1,928,349
7824,308,40,1,665,0,794,311
7825,273,26,1,521,0,578,219
7826,380,39,1,633,2,709,206
7827,435,60,1,758,0,931,254
7828,389,63,1,924,1,1053,461
7829,367,37,1,841,1,904,430
7831,381,39,1,803,0,906,379
7832,328,45,1,759,0,824,377
7833,405,40,1,710,0,785,257
7834,455,49,1,775,0,901,263
7835,347,39,1,785,0,863,390
7836,406,37,1,903,0,990,453
7837,387,61,1,840,1,934,383
7838,359,41,1,839,0,933,435
7839,369,41,1,785,0,869,357
7841,436,47,1,839,1,947,345
7842,491,44,1,864,1,960,319
7843,389,45,1,679,0,802,237
7844,331,42,1,594,0,682,217
7845,381,57,1,783,1,869,341
7846,384,58,1,814,0,925,360
7847,380,64,1,843,2,960,391
7848,419,52,1,818,0,905,343
7849,480,47,1,864,1,967,335
7851,174,29,1,472,1,528,264
7852,239,34,1,584,0,644,304
7853,339,46,1,770,0,896,377
7854,383,59,1,825,0,933,373
7855,448,58,1,870,1,968,355
7856,410,54,1,769,0,849,297
7857,496,37,1,854,1,963,313
7858,415,41,1,674,0,791,211
7859,396,60,1,834,0,915,370
7861,381,52,1,776,1,881,317
7862,422,50,1,815,0,923,335
7863,439,56,1,819,2,939,317
7864,372,47,1,703,0,815,284
7865,372,53,1,754,0,853,318
7866,284,51,1,746,0,831,407
7867,411,47,1,822,0,946,359
7868,336,50,1,764,0,901,365
7869,401,48,1,789,0,874,334
7871,394,55,1,804,1,909,350
7872,429,46,1,819,0,902,343
7873,409,47,1,788,1,874,324
7874,213,25,1,408,1,482,167
7875,275,41,1,525,1,628,206
7901,447,75,1,952,0,1286,429
7902,398,57,1,842,0,1064,372
7903,315,48,1,652,0,929,283
7904,358,36,1,694,1,926,292
7905,324,35,1,718,0,851,353
7906,384,50,1,653,1,854,214
7907,421,68,1,834,0,991,335
7908,516,68,1,872,1,1008,280
7909,353,39,1,644,1,787,248
7911,392,56,1,734,0,907,276
7912,476,73,1,874,0,1090,318
7913,443,44,1,800,0,964,307
7914,434,49,1,752,0,895,261
7915,394,39,1,716,0,892,281
7916,449,38,1,768,1,953,274
7917,503,54,1,868,1,1073,299
7918,400,45,1,697,0,860,249
7919,450,53,1,767,1,928,262
7921,370,49,1,694,0,970,270
7922,394,55,1,705,1,884,245
7923,427,40,1,689,0,930,221
7924,365,45,1,696,1,883,281
7925,292,24,1,483,0,591,164
7926,419,50,1,695,0,820,214
7927,406,33,1,688,0,782,246
7928,479,37,1,849,2,976,321
7929,463,38,1,780,0,871,276
7931,385,42,1,687,1,765,252
7932,257,29,1,482,0,557,206
7933,4,0,1,7,0,8,3
7934,485,40,1,772,0,888,242
7935,517,49,1,851,1,949,277
7936,453,32,1,764,1,876,272
7937,448,48,1,780,0,909,276
7938,387,43,1,636,1,808,202
7939,353,31,1,593,0,674,201
7941,377,51,1,655,0,790,224
7942,388,57,1,769,0,950,309
7943,357,59,1,780,1,938,360
7944,394,39,1,692,0,830,255
7945,344,52,1,663,0,926,261
7946,286,50,1,716,0,976,372
7947,293,64,1,717,0,964,354
7948,302,63,1,721,0,933,346
7949,166,28,1,433,1,594,235
7951,238,61,1,645,0,841,339
7952,277,50,1,651,0,865,313
7953,267,55,1,677,1,853,353
7954,0,0,1,0,0,0,0
7955,261,66,1,684,1,899,348
7956,205,60,1,579,0,779,304
7957,226,41,1,524,1,664,252
7958,84,12,1,199,0,291,100
9001,78,18,1,197,1,269,99
9101,319,70,1,740,1,899,342
9102,363,66,1,817,0,989,376
9103,327,70,1,786,0,971,383
9104,368,72,1,795,0,1004,341
9105,332,79,1,817,0,975,399
9106,356,70,1,819,0,938,379
9107,289,64,1,679,0,859,316
9108,339,58,1,691,0,815,289
9109,318,66,1,749,0,875,361
9111,288,77,1,637,1,785,263
9112,371,48,1,804,1,975,377
9113,402,75,1,853,0,1008,363
9114,350,80,1,749,1,913,314
9115,384,76,1,761,0,948,290
9116,389,72,1,811,2,986,330
9117,287,47,1,670,0,785,331
9118,315,69,1,780,1,987,383
9119,302,69,1,744,1,911,370
9121,302,78,1,758,0,950,367
9122,327,76,1,769,0,976,358
9123,314,71,1,740,0,902,355
9124,326,67,1,730,0,940,329
9125,328,87,1,740,0,911,314
9126,343,69,1,820,1,978,404
9127,351,83,1,819,0,985,382
9128,300,76,1,727,0,859,347
9129,302,44,1,621,0,772,267
9131,311,64,1,661,0,806,279
9132,340,77,1,701,0,898,278
9133,397,96,1,888,2,1083,388
9134,317,96,1,767,1,937,340
9135,244,52,1,652,0,831,348
9136,360,62,1,788,0,952,358
9137,331,78,1,785,0,977,362
9138,316,58,1,771,0,930,387
9139,367,79,1,831,1,1004,376
9141,331,61,1,794,0,963,397
9142,423,61,1,843,0,1003,349
9143,342,73,1,747,0,921,317
9144,405,65,1,832,1,983,350
9145,341,55,1,753,1,889,348
9146,406,72,1,799,0,929,316
9147,399,67,1,818,0,983,343
9148,419,59,1,869,0,1007,377
9149,416,84,1,842,0,976,328
9151,308,62,1,704,0,858,321
9152,299,89,1,636,1,842,236
9201,452,57,1,893,1,1047,379
9202,321,77,1,806,0,962,405
