precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
1101,42,28,1,446,0,586,371
1102,111,61,1,810,0,996,635
1103,101,49,1,781,0,971,626
1104,79,68,1,763,0,991,618
1106,95,37,1,600,0,808,461
1107,64,39,1,506,0,781,398
1108,79,58,1,744,0,951,601
1109,89,63,1,617,0,809,460
1111,77,64,1,717,0,1031,567
1112,54,49,1,557,0,765,447
1113,61,38,1,547,0,713,441
1114,94,69,1,741,0,971,575
1115,83,64,1,746,0,910,592
1116,65,61,1,636,0,913,507
1117,87,54,1,644,0,886,496
1118,77,47,1,776,0,1031,644
1119,53,54,1,587,0,783,476
1121,78,36,1,525,0,691,410
1122,64,46,1,482,0,658,370
1123,61,51,1,646,0,954,532
1124,73,53,1,556,0,831,423
1125,74,81,1,745,0,1029,588
1126,71,68,1,701,0,954,554
1127,96,54,1,685,1,911,533
1128,89,76,1,686,0,907,516
1129,66,69,1,703,0,951,564
1131,79,65,1,574,0,853,426
1132,85,62,1,721,0,982,566
1133,102,52,1,661,0,870,499
1134,79,45,1,593,0,793,468
1135,58,23,1,421,0,521,337
1136,96,50,1,669,0,857,520
1141,89,53,1,812,1,1047,667
1142,71,48,1,667,0,858,535
1143,70,58,1,801,0,1056,666
1144,92,55,1,713,0,928,566
1145,86,43,1,753,0,931,616
1146,84,68,1,791,0,1036,635
1147,85,42,1,734,0,927,601
1148,92,61,1,727,0,992,569
1149,98,47,1,747,0,950,598
1151,0,0,1,0,0,0,0
1152,86,46,1,671,1,898,535
1153,93,56,1,749,0,961,592
1154,0,0,1,0,0,0,0
7001,50,38,1,559,0,742,469
7002,83,73,1,997,0,1225,838
7003,93,54,1,834,1,927,684
7004,98,37,1,808,0,896,664
7005,65,52,1,755,0,853,633
7006,76,51,1,799,0,966,669
7007,79,53,1,870,1,987,727
7008,88,42,1,820,0,882,680
7009,96,53,1,750,0,931,599
7011,62,54,1,621,0,1063,501
7012,95,43,1,925,0,1034,778
7013,83,32,1,640,0,733,522
7014,99,60,1,928,0,1073,764
7015,11,5,1,81,0,113,65
7016,56,54,1,593,0,977,483
7017,41,51,1,469,1,786,377
7018,78,59,1,672,0,992,532
7019,80,41,1,696,0,945,571
7021,65,42,1,631,0,993,517
7022,63,58,1,667,0,1032,535
7023,60,54,1,671,0,938,548
7024,10,10,1,119,0,309,98
7025,26,27,1,266,0,505,211
7026,57,55,1,700,0,1022,576
7027,52,54,1,577,0,879,465
7028,57,42,1,544,0,900,443
7029,45,49,1,525,1,924,427
7030,60,48,1,558,0,787,448
7031,32,33,1,392,0,511,322
7032,77,44,1,589,2,938,461
7033,78,57,1,546,0,814,410
7034,42,46,1,515,0,954,424
7035,42,22,1,341,0,476,276
7036,53,49,1,596,0,967,494
