precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
7624,225,77,1,565,0,1074,256
7625,164,99,1,617,2,896,346
7626,304,126,1,1011,0,1177,572
7627,393,191,1,1326,0,1586,720
7628,300,81,1,720,1,1006,333
7629,229,75,1,577,0,837,267
7631,320,119,1,915,2,1143,471
7632,213,46,1,532,1,727,270
7633,198,84,1,574,0,731,288
7634,231,89,1,706,0,1017,378
7635,239,82,1,643,0,868,314
7636,252,95,1,784,0,993,431
7637,333,175,1,1151,1,1361,635
7638,308,146,1,1135,1,1285,663
7639,251,114,1,891,1,1011,510
7641,280,68,1,795,0,977,431
7642,247,197,1,810,0,967,350
7643,235,111,1,758,0,959,402
7644,253,157,1,925,0,1111,505
7645,203,78,1,587,0,669,294
7646,540,236,1,1893,0,2163,1082
7647,301,75,1,598,0,1028,216
7648,0,2,1,3,0,4,1
7701,386,105,1,914,1,1049,412
7702,275,86,1,663,0,775,294
7703,38,20,1,100,0,178,35
7704,391,94,1,881,0,1006,385
7705,197,43,1,495,2,554,250
7706,337,67,1,773,0,853,369
7707,335,73,1,784,0,854,367
7708,321,77,1,783,1,894,372
7709,199,30,1,354,0,390,120
7711,306,74,1,685,1,789,298
7712,233,64,1,518,0,577,213
7801,377,76,1,964,0,975,505
7802,263,85,1,723,1,760,367
7803,282,75,1,774,0,827,408
7804,318,84,1,876,0,932,466
7805,298,72,1,761,0,852,387
7806,283,62,1,663,0,746,311
7807,284,53,1,671,0,774,331
7808,240,67,1,578,1,702,266
7809,389,115,1,1091,0,1234,579
7811,312,66,1,696,0,806,306
7812,313,82,1,752,2,892,355
7813,380,111,1,943,0,1061,441
7814,307,82,1,667,1,919,273
7815,318,86,1,879,1,967,467
7816,292,71,1,823,1,896,450
7817,318,57,1,711,2,804,328
7818,323,63,1,787,0,889,393
7819,309,74,1,682,2,809,290
7821,347,73,1,916,0,998,489
7822,297,67,1,776,1,951,410
7823,349,68,1,806,0,928,385
7824,270,72,1,665,0,794,317
7825,232,48,1,521,0,578,238
7826,288,57,1,633,0,709,282
7827,389,78,1,758,0,931,282
7828,358,90,1,924,1,1053,465
7829,347,59,1,841,1,904,428
7831,295,55,1,803,0,906,449
7832,304,78,1,759,0,824,368
7833,310,68,1,710,0,785,324
7834,402,67,1,775,0,901,298
7835,363,62,1,785,0,863,351
7836,390,69,1,903,0,990,437
7837,309,88,1,840,2,934,433
7838,331,64,1,839,0,933,440
7839,280,67,1,785,0,869,420
7841,347,73,1,839,1,947,408
7842,388,71,1,864,0,960,396
7843,299,60,1,679,1,802,311
7844,275,58,1,594,0,682,257
7845,326,81,1,783,0,869,373
7846,263,87,1,814,2,925,450
7847,338,79,1,843,0,960,420
7848,310,83,1,818,0,905,421
7849,376,68,1,864,1,967,418
7851,167,45,1,472,0,528,256
7852,227,52,1,584,0,644,298
7853,260,75,1,770,0,896,427
7854,270,92,1,825,0,933,453
7855,309,106,1,870,0,968,447
7856,332,83,1,769,0,849,346
7857,410,69,1,854,0,963,368
7858,340,69,1,674,2,791,256
7859,318,74,1,834,0,915,434
7861,308,87,1,776,2,881,354
7862,329,84,1,815,1,923,393
7863,344,96,1,819,0,939,374
7864,296,72,1,703,0,815,335
7865,343,89,1,754,0,853,311
7866,290,77,1,746,0,831,375
7867,341,65,1,822,1,946,410
7868,281,58,1,764,2,901,410
7869,322,64,1,789,0,874,397
7871,336,71,1,804,1,909,392
7872,355,68,1,819,0,902,395
7873,357,64,1,788,2,874,358
7874,180,35,1,408,2,482,189
7875,243,50,1,525,0,628,230
7901,429,119,1,952,0,1286,403
7902,387,64,1,842,0,1064,376
7903,296,74,1,652,0,929,276
7904,324,64,1,694,0,926,299
7905,342,45,1,718,0,851,325
7906,336,58,1,653,0,854,255
7907,398,95,1,834,1,991,330
7908,403,83,1,872,1,1008,378
7909,316,66,1,644,1,787,258
7911,359,56,1,734,1,907,308
7912,417,97,1,874,2,1090,351
7913,395,64,1,800,1,964,334
7914,365,53,1,752,0,895,326
7915,370,57,1,716,2,892,285
7916,409,61,1,768,0,953,292
7917,432,71,1,868,2,1073,352
7918,339,70,1,697,0,860,285
7919,386,68,1,767,0,928,312
