precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
1101,72,16,1,446,1,586,353
1102,144,28,1,810,0,996,635
1103,106,21,1,781,0,971,651
1104,137,29,1,763,0,991,600
1106,96,35,1,600,0,808,462
1107,83,19,1,506,0,781,397
1108,114,29,1,744,0,951,598
1109,103,30,1,617,0,809,480
1111,106,31,1,717,0,1031,572
1112,66,33,1,557,0,765,451
1113,83,19,1,547,1,713,435
1114,109,53,1,741,0,971,579
1115,115,46,1,746,1,910,582
1116,86,38,1,636,0,913,507
1117,98,28,1,644,0,886,510
1118,120,36,1,776,0,1031,614
1119,85,25,1,587,0,783,472
1121,111,17,1,525,0,691,398
1122,82,22,1,482,0,658,374
1123,107,31,1,646,0,954,506
1124,92,32,1,556,1,831,425
1125,106,38,1,745,0,1029,596
1126,98,30,1,701,1,954,562
1127,134,28,1,685,0,911,526
1128,116,48,1,686,0,907,514
1129,130,41,1,703,0,951,532
1131,111,30,1,574,0,853,430
1132,113,50,1,721,0,982,549
1133,131,30,1,661,0,870,492
1134,92,26,1,593,1,793,471
1135,82,13,1,421,0,521,325
1136,128,27,1,669,0,857,510
1141,128,33,1,812,0,1047,648
1142,109,32,1,667,0,858,514
1143,132,40,1,801,1,1056,622
1144,124,33,1,713,0,928,556
1145,128,25,1,753,1,931,590
1146,135,35,1,791,1,1036,619
1147,125,22,1,734,0,927,583
1148,140,32,1,727,0,992,552
1149,145,31,1,747,0,950,568
1151,0,0,1,0,0,0,0
1152,111,32,1,671,0,898,529
1153,119,28,1,749,1,961,591
1154,0,0,1,0,0,0,0
7001,72,21,1,559,0,742,464
7002,127,41,1,997,0,1225,828
7003,111,24,1,834,0,927,696
7004,96,20,1,808,0,896,682
7005,78,26,1,755,0,853,644
7006,98,29,1,799,0,966,669
7007,78,30,1,870,0,987,752
7008,76,23,1,820,0,882,713
7009,115,39,1,750,0,931,591
7011,93,29,1,621,0,1063,495
7012,120,25,1,925,1,1034,773
7013,81,19,1,640,0,733,536
7014,110,25,1,928,0,1073,788
7015,12,2,1,81,0,113,66
7016,93,31,1,593,0,977,468
7017,59,19,1,469,0,786,392
7018,102,47,1,672,0,992,520
7019,113,36,1,696,0,945,545
7021,86,38,1,631,0,993,502
7022,92,39,1,667,0,1032,526
7023,104,36,1,671,0,938,521
7024,34,2,1,119,1,309,81
7025,55,10,1,266,0,505,200
7026,116,46,1,700,0,1022,527
7027,95,29,1,577,0,879,449
7028,83,30,1,544,0,900,431
7029,92,33,1,525,1,924,396
7030,86,28,1,558,0,787,442
7031,40,24,1,392,1,511,321
7032,114,35,1,589,1,938,432
7033,107,29,1,546,0,814,411
7034,77,36,1,515,1,954,401
7035,66,18,1,341,0,476,256
7036,120,32,1,596,0,967,444
7037,74,29,1,379,0,840,275
7038,111,45,1,595,1,960,440
7039,151,39,1,625,0,831,434
7041,10,5,1,42,0,62,28
7042,83,27,1,514,0,697,402
7043,115,29,1,640,1,990,490
7044,81,18,1,415,0,867,316
7045,108,20,1,531,0,803,396
7046,68,13,1,319,0,435,236
7047,106,26,1,602,0,858,463
7048,84,34,1,518,0,877,396
7049,104,43,1,534,2,829,382
7051,116,27,1,612,0,909,464
7052,115,43,1,675,0,894,515
7053,71,18,1,462,0,552,361
7054,132,29,1,683,1,1068,518
7101,7,4,1,126,0,150,114
7201,108,40,1,868,0,983,710
7202,103,19,1,752,0,885,620
7203,105,25,1,840,1,950,697
7204,86,25,1,833,0,933,712
7205,112,24,1,815,0,903,673
7206,36,10,1,340,0,390,294
7207,72,26,1,595,1,712,491
7208,65,30,1,539,1,635,433
7209,66,18,1,491,1,563,400
7301,163,48,1,813,0,1080,602
7302,92,40,1,732,0,862,595
7303,107,36,1,851,0,1032,707
7304,118,31,1,828,1,993,677
7305,109,27,1,772,0,906,625
7306,125,41,1,882,0,1076,689
7307,82,37,1,674,0,826,546
7308,59,21,1,548,0,641,466
7309,94,30,1,764,0,897,630
7311,73,27,1,853,0,986,744
7312,108,28,1,768,0,874,629
7313,93,35,1,798,0,1001,662
7314,81,68,1,511,1,833,353
7315,80,29,1,597,0,783,480
7316,102,44,1,661,0,893,512
7317,112,24,1,743,1,938,597
7318,75,35,1,689,0,788,569
7319,124,31,1,908,0,1123,741
7321,81,34,1,493,0,683,373
7322,81,80,1,526,0,937,361
7323,93,26,1,727,0,888,594
7324,79,28,1,601,0,756,487
7325,92,38,1,792,0,973,651
7326,93,39,1,749,0,922,604
7327,67,61,1,434,0,762,306
7328,80,101,1,617,0,1024,439
7329,81,22,1,454,0,607,349
7331,118,28,1,793,0,933,636
7332,91,23,1,718,0,889,596
7333,110,43,1,888,0,1101,724
7334,82,37,1,774,1,963,642
7335,132,24,1,894,2,1002,726
7336,119,42,1,883,1,1017,713
7337,108,20,1,755,0,944,623
7338,94,86,1,695,0,1005,509
7339,70,20,1,495,0,660,400
7341,95,41,1,765,0,974,620
7342,130,31,1,791,1,1034,622
7343,72,32,1,618,0,746,509
7344,108,33,1,916,1,1143,768
7345,111,46,1,891,1,1186,722
7346,108,29,1,762,2,991,617
7347,80,35,1,841,0,1085,711
7348,97,32,1,647,0,957,512
7349,100,43,1,771,0,1006,619
7501,59,18,1,522,0,574,438
7502,102,20,1,694,0,808,565
7503,77,16,1,688,0,808,591
