precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
7548,241,85,1,894,0,1135,561
7549,204,77,1,734,1,854,444
7551,205,66,1,669,0,762,392
7552,204,59,1,678,1,756,403
7553,53,29,1,168,0,187,82
7554,244,63,1,769,0,859,448
7555,289,79,1,846,0,893,466
7556,334,67,1,906,0,1008,495
7601,117,73,1,588,0,929,390
7602,119,73,1,689,0,962,493
7603,156,62,1,690,0,888,464
7604,154,57,1,677,0,989,459
7605,96,50,1,428,0,771,282
7606,112,78,1,640,0,992,446
7607,181,78,1,710,0,1055,438
7608,43,39,1,244,0,456,158
7609,101,98,1,551,1,1051,346
7611,96,81,1,479,0,898,294
7612,112,49,1,418,0,668,250
7613,122,66,1,617,0,1015,420
7614,167,89,1,793,1,1177,532
7615,126,69,1,528,1,1020,325
7616,267,82,1,807,0,981,451
7617,121,80,1,516,0,898,306
7618,192,56,1,689,0,948,440
7619,395,172,1,1485,0,1971,909
7621,226,85,1,800,0,1082,483
7622,100,81,1,534,0,1007,345
7623,106,53,1,467,0,839,302
7624,128,66,1,565,0,1074,364
7625,170,121,1,617,0,896,320
7626,391,105,1,1011,0,1177,506
7627,510,150,1,1326,0,1586,644
7628,210,82,1,720,0,1006,423
7629,164,55,1,577,0,837,352
7631,307,101,1,915,0,1143,504
7632,141,49,1,532,0,727,340
7633,176,79,1,574,1,731,314
7634,216,89,1,706,0,1017,393
7635,199,59,1,643,0,868,377
7636,277,90,1,784,1,993,410
7637,448,146,1,1151,0,1361,550
7638,504,131,1,1135,1,1285,482
7639,377,98,1,891,0,1011,401
7641,316,69,1,795,1,977,393
7642,216,163,1,810,0,967,415
7643,295,94,1,758,0,959,359
7644,316,123,1,925,0,1111,476
7645,241,67,1,587,0,669,267
7646,680,204,1,1893,0,2163,974
7647,123,67,1,598,0,1028,402
7648,0,0,1,3,0,4,3
7701,300,111,1,914,0,1049,493
7702,275,68,1,663,0,775,312
7703,20,15,1,100,0,178,58
7704,362,96,1,881,0,1006,412
7705,226,35,1,495,0,554,231
7706,323,59,1,773,0,853,391
7707,306,69,1,784,0,854,400
7708,303,71,1,783,0,894,397
7709,113,32,1,354,0,390,204
7711,229,64,1,685,0,789,386
7712,160,53,1,518,0,577,297
7801,346,71,1,964,1,975,540
7802,240,72,1,723,0,760,404
7803,298,55,1,774,0,827,412
7804,319,83,1,876,1,932,465
7805,229,69,1,761,0,852,459
7806,214,57,1,663,0,746,385
7807,188,52,1,671,0,774,428
7808,167,56,1,578,1,702,350
7809,329,95,1,1091,0,1234,659
7811,165,54,1,696,0,806,465
7812,231,69,1,752,0,892,452
7813,250,94,1,943,0,1061,588
7814,155,63,1,667,1,919,444
7815,285,86,1,879,0,967,501
7816,293,59,1,823,0,896,462
7817,204,63,1,711,1,804,437
7818,239,58,1,787,0,889,482
7819,198,52,1,682,1,809,424
7821,337,67,1,916,1,998,504
7822,253,59,1,776,0,951,463
7823,255,62,1,806,0,928,485
7824,205,50,1,665,0,794,404
7825,154,40,1,521,0,578,324
7826,175,62,1,633,1,709,389
7827,181,75,1,758,1,931,492
7828,301,82,1,924,0,1053,531
7829,333,53,1,841,0,904,449
7831,292,44,1,803,0,906,463
7832,263,62,1,759,0,824,425
7833,188,64,1,710,0,785,450
7834,204,68,1,775,0,901,495
7835,243,62,1,785,1,863,470
7836,315,56,1,903,0,990,525
7837,279,81,1,840,0,934,472
7838,318,61,1,839,0,933,456
7839,287,54,1,785,0,869,426
7841,243,77,1,839,0,947,509
7842,234,60,1,864,0,960,561
7843,172,61,1,679,0,802,438
7844,133,68,1,594,0,682,389
7845,257,73,1,783,1,869,449
7846,291,72,1,814,0,925,439
7847,257,81,1,843,0,960,499
7848,295,78,1,818,0,905,441
7849,300,57,1,864,0,967,506
7851,199,41,1,472,0,528,228
7852,227,34,1,584,0,644,316
7853,258,76,1,770,0,896,428
7854,297,68,1,825,0,933,450
7855,279,87,1,870,0,968,496
7856,229,74,1,769,1,849,457
7857,262,53,1,854,0,963,532
7858,165,55,1,674,0,791,447
7859,304,70,1,834,0,915,452
7861,255,67,1,776,0,881,429
7862,281,63,1,815,0,923,463
7863,231,70,1,819,0,939,513
7864,226,64,1,703,1,815,412
7865,240,68,1,754,0,853,435
7866,284,76,1,746,1,831,381
7867,290,53,1,822,0,946,474
7868,237,71,1,764,1,901,442
7869,262,66,1,789,0,874,455
7871,316,69,1,804,0,909,415
7872,301,65,1,819,0,902,452
7873,258,62,1,788,0,874,461
7874,132,32,1,408,1,482,241
7875,146,45,1,525,0,628,332
7901,215,97,1,952,0,1286,639
7902,179,69,1,842,0,1064,579
7903,132,69,1,652,0,929,445
7904,161,56,1,694,1,926,469
7905,202,53,1,718,0,851,457
7906,132,67,1,653,0,854,450
7907,194,75,1,834,1,991,554
7908,192,85,1,872,1,1008,587
7909,137,59,1,644,0,787,445
7911,165,68,1,734,0,907,491
7912,203,96,1,874,0,1090,568
7913,204,70,1,800,0,964,520
7914,163,58,1,752,0,895,523
7915,158,58,1,716,1,892,497
7916,186,52,1,768,0,953,524
7917,191,69,1,868,0,1073,597
7918,155,54,1,697,0,860,485
7919,168,72,1,767,1,928,525
7921,144,49,1,694,0,970,496
7922,132,63,1,705,0,884,500
7923,170,39,1,689,1,930,478
7924,162,67,1,696,0,883,463
7925,109,35,1,483,0,591,336
7926,152,55,1,695,0,820,476
7927,190,48,1,688,0,782,447
7928,243,57,1,849,2,976,537
7929,239,55,1,780,1,871,482
7931,192,49,1,687,0,765,439
7932,149,36,1,482,0,557,307
7933,0,0,1,7,0,8,7
7934,168,56,1,772,0,888,543
7935,243,58,1,851,0,949,543
7936,218,47,1,764,0,876,493
7937,199,61,1,780,0,909,512
7938,135,54,1,636,0,808,444
7939,140,43,1,593,0,674,402
7941,154,71,1,655,2,790,425
7942,206,70,1,769,1,950,477
7943,217,68,1,780,0,938,492
7944,189,46,1,692,0,830,453
7945,158,66,1,663,0,926,433
7946,225,64,1,716,0,976,419
7947,255,79,1,717,0,964,377
7948,236,76,1,721,0,933,399
7949,149,43,1,433,1,594,237
7951,237,73,1,645,0,841,328
7952,236,61,1,651,0,865,343
7953,238,62,1,677,0,853,376
