precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
1101,103,24,1,446,0,586,315
1102,211,29,1,810,0,996,567
1103,200,33,1,781,0,971,545
1104,203,40,1,763,0,991,523
1106,180,32,1,600,0,808,381
1107,154,25,1,506,0,781,320
1108,178,40,1,744,0,951,523
1109,161,32,1,617,0,809,420
1111,192,34,1,717,1,1031,482
1112,151,35,1,557,0,765,364
1113,145,24,1,547,1,713,368
1114,219,61,1,741,0,971,461
1115,193,45,1,746,0,910,506
1116,166,43,1,636,0,913,422
1117,206,33,1,644,0,886,397
1118,226,43,1,776,0,1031,501
1119,153,37,1,587,0,783,392
1121,177,36,1,525,0,691,313
1122,152,35,1,482,0,658,291
1123,176,40,1,646,2,954,426
1124,137,43,1,556,0,831,370
1125,201,57,1,745,1,1029,481
1126,196,34,1,701,0,954,461
1127,226,43,1,685,0,911,419
1128,212,64,1,686,1,907,401
1129,198,53,1,703,0,951,452
1131,176,33,1,574,0,853,362
1132,214,58,1,721,0,982,440
1133,219,36,1,661,0,870,398
1134,182,40,1,593,0,793,368
1135,136,26,1,421,0,521,258
1136,188,31,1,669,0,857,446
1141,192,31,1,812,0,1047,586
1142,177,44,1,667,1,858,433
1143,212,37,1,801,0,1056,546
1144,196,34,1,713,0,928,483
1145,170,38,1,753,0,931,536
1146,216,46,1,791,0,1036,528
1147,162,33,1,734,0,927,535
1148,241,42,1,727,0,992,441
1149,205,39,1,747,0,950,500
1151,0,0,1,0,0,0,0
1152,190,34,1,671,0,898,448
1153,194,31,1,749,1,961,513
1154,0,0,1,0,0,0,0
7001,103,31,1,559,0,742,423
7002,195,56,1,997,0,1225,745
7003,133,39,1,834,0,927,659
7004,128,26,1,808,0,896,644
7005,108,32,1,755,0,853,608
7006,116,36,1,799,1,966,643
7007,124,33,1,870,2,987,701
7008,130,33,1,820,0,882,649
7009,150,39,1,750,0,931,556
7011,145,32,1,621,0,1063,440
7012,164,43,1,925,0,1034,712
7013,114,31,1,640,0,733,491
7014,146,34,1,928,0,1073,743
7015,14,0,1,81,0,113,66
7016,171,37,1,593,0,977,384
7017,140,25,1,469,0,786,305
7018,202,48,1,672,0,992,419
7019,207,42,1,696,0,945,445
7021,187,39,1,631,1,993,399
7022,176,50,1,667,0,1032,431
7023,204,51,1,671,0,938,406
7024,56,4,1,119,0,309,58
7025,81,25,1,266,0,505,159
7026,215,49,1,700,0,1022,425
7027,170,45,1,577,0,879,358
7028,176,37,1,544,1,900,330
7029,146,39,1,525,0,924,337
7030,183,40,1,558,0,787,333
7031,96,30,1,392,0,511,260
7032,180,44,1,589,2,938,356
7033,186,39,1,546,0,814,322
7034,184,35,1,515,0,954,296
7035,120,24,1,341,0,476,196
7036,199,43,1,596,1,967,353
7037,136,35,1,379,1,840,206
7038,205,56,1,595,0,960,336
7039,191,38,1,625,0,831,395
7041,18,6,1,42,0,62,19
7042,144,32,1,514,0,697,336
7043,183,30,1,640,0,990,422
7044,160,25,1,415,0,867,230
7045,167,35,1,531,0,803,322
7046,114,15,1,319,0,435,188
7047,162,41,1,602,0,858,392
7048,168,47,1,518,1,877,298
7049,197,46,1,534,0,829,288
7051,181,55,1,612,0,909,371
7052,217,49,1,675,0,894,407
7053,147,27,1,462,0,552,276
7054,229,39,1,683,0,1068,412
7101,11,2,1,126,0,150,112
7201,208,48,1,868,1,983,601
7202,164,36,1,752,0,885,542
7203,206,48,1,840,0,950,574
7204,188,38,1,833,1,933,596
7205,200,37,1,815,0,903,572
7206,65,16,1,340,0,390,259
7207,125,44,1,595,0,712,421
7208,123,39,1,539,0,635,367
7209,99,28,1,491,0,563,358
7301,250,66,1,813,0,1080,497
7302,166,49,1,732,0,862,512
7303,182,51,1,851,0,1032,617
7304,179,50,1,828,0,993,598
7305,173,41,1,772,0,906,547
7306,194,55,1,882,2,1076,604
7307,122,41,1,674,1,826,501
7308,107,29,1,548,1,641,409
7309,164,39,1,764,0,897,551
7311,178,44,1,853,0,986,622
7312,178,47,1,768,2,874,538
7313,174,54,1,798,0,1001,562
7314,146,81,1,511,1,833,275
7315,135,46,1,597,0,783,408
7316,161,47,1,661,0,893,450
7317,187,35,1,743,0,938,512
7318,148,58,1,689,0,788,473
7319,234,42,1,908,0,1123,620
7321,137,25,1,493,0,683,326
7322,150,86,1,526,0,937,286
7323,167,35,1,727,0,888,511
7324,138,42,1,601,0,756,414
7325,171,45,1,792,0,973,565
7326,166,52,1,749,0,922,518
7327,120,68,1,434,0,762,246
7328,142,117,1,617,0,1024,361
7329,114,36,1,454,0,607,302
7331,236,47,1,793,2,933,497
7332,149,36,1,718,1,889,524
7333,212,45,1,888,0,1101,620
7334,159,46,1,774,0,963,557
7335,206,45,1,894,0,1002,633
7336,209,64,1,883,0,1017,602
7337,184,44,1,755,1,944,522
7338,177,89,1,695,0,1005,423
7339,117,22,1,495,1,660,350
7341,167,51,1,765,0,974,538
7342,197,39,1,791,0,1034,548
7343,111,34,1,618,0,746,468
7344,208,54,1,916,0,1143,648
7345,181,53,1,891,0,1186,646
7346,172,42,1,762,0,991,542
7347,164,49,1,841,0,1085,613
7348,154,42,1,647,0,957,445
7349,204,55,1,771,0,1006,503
7501,103,30,1,522,0,574,382
7502,155,34,1,694,1,808,497
7503,144,34,1,688,0,808,506
7504,79,45,1,420,0,503,288
7505,145,58,1,762,0,915,547
7506,170,51,1,798,2,1018,561
7507,166,30,1,631,1,992,432
7508,146,41,1,606,0,735,415
7509,160,50,1,825,0,1006,605
7512,95,33,1,493,0,638,361
7513,139,46,1,601,0,836,416
7514,145,53,1,544,0,886,342
7515,174,56,1,710,0,898,474
7516,186,51,1,759,1,907,516
7517,127,32,1,826,2,956,657
7518,112,32,1,858,0,993,709
7519,96,24,1,676,0,802,548
7521,78,25,1,726,0,854,615
7522,97,28,1,742,0,848,612
7523,98,14,1,689,0,821,575
7524,95,24,1,532,0,728,410
7525,120,30,1,636,0,870,476
7526,141,35,1,858,1,999,676
7527,98,29,1,624,0,773,485
7529,111,39,1,860,0,992,707
7531,96,30,1,805,1,954,675
7532,141,43,1,741,1,886,555
7533,121,26,1,910,0,1025,754
7534,98,26,1,775,0,967,650
7535,77,22,1,711,0,807,607
7536,94,39,1,775,0,895,634
7537,81,30,1,664,0,783,548
7538,76,37,1,736,0,831,618
7539,95,27,1,821,0,978,695
7541,90,13,1,728,0,865,622
7542,104,25,1,756,1,906,623
7543,115,34,1,806,0,993,651
7544,118,36,1,821,0,962,664
7545,145,44,1,833,0,970,639
7546,104,31,1,817,0,935,677
