precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
7801,154,81,1,964,1,975,722
7802,118,93,1,723,0,760,507
7803,141,84,1,774,0,827,543
7804,133,92,1,876,1,932,646
7805,112,86,1,761,0,852,561
7806,81,67,1,663,0,746,509
7807,72,59,1,671,0,774,538
7808,69,75,1,578,0,702,432
7809,145,146,1,1091,0,1234,792
7811,82,75,1,696,0,806,533
7812,95,104,1,752,1,892,551
7813,110,113,1,943,0,1061,711
7814,97,78,1,667,1,919,488
7815,128,100,1,879,1,967,646
7816,130,74,1,823,1,896,615
7817,79,72,1,711,1,804,555
7818,87,78,1,787,0,889,619
7819,103,83,1,682,1,809,489
7821,149,96,1,916,0,998,667
7822,128,77,1,776,0,951,570
7823,120,77,1,806,0,928,606
7824,107,72,1,665,1,794,480
7825,66,47,1,521,0,578,408
7826,51,60,1,633,0,709,519
7827,77,99,1,758,0,931,575
7828,161,111,1,924,0,1053,648
7829,142,82,1,841,0,904,613
7831,113,65,1,803,1,906,621
7832,112,84,1,759,1,824,559
7833,88,72,1,710,0,785,543
7834,89,75,1,775,0,901,603
7835,147,74,1,785,0,863,555
7836,168,101,1,903,1,990,631
7837,134,108,1,840,0,934,592
7838,148,82,1,839,0,933,610
7839,143,94,1,785,1,869,537
7841,122,90,1,839,0,947,619
7842,102,85,1,864,0,960,669
7843,90,68,1,679,0,802,517
7844,61,60,1,594,1,682,467
7845,146,77,1,783,1,869,555
7846,132,90,1,814,0,925,582
7847,123,105,1,843,0,960,610
7848,130,84,1,818,0,905,601
7849,135,86,1,864,0,967,642
7851,117,55,1,472,0,528,298
7852,146,61,1,584,0,644,373
7853,152,80,1,770,1,896,530
7854,137,104,1,825,1,933,576
7855,129,107,1,870,0,968,626
7856,112,92,1,769,0,849,559
7857,123,65,1,854,0,963,660
7858,75,65,1,674,0,791,530
7859,147,81,1,834,0,915,605
7861,122,85,1,776,1,881,551
7862,133,80,1,815,0,923,599
7863,113,90,1,819,0,939,610
7864,100,86,1,703,0,815,516
7865,114,87,1,754,0,853,543
7866,179,89,1,746,0,831,474
7867,151,78,1,822,1,946,590
7868,141,75,1,764,0,901,538
7869,142,73,1,789,1,874,571
7871,142,83,1,804,1,909,576
7872,145,79,1,819,1,902,592
7873,100,79,1,788,1,874,606
7874,83,39,1,408,0,482,287
7875,76,55,1,525,0,628,387
