precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
1101,89,14,1,446,0,586,338
1102,173,21,1,810,1,996,612
1103,163,23,1,781,0,971,590
1104,148,22,1,763,0,991,595
1106,126,23,1,600,0,808,444
1107,108,15,1,506,0,781,378
1108,139,26,1,744,0,951,573
1109,130,18,1,617,0,809,464
1111,130,30,1,717,0,1031,548
1112,78,20,1,557,0,765,452
1113,108,12,1,547,0,713,420
1114,138,32,1,741,1,971,567
1115,144,32,1,746,0,910,563
1116,138,28,1,636,0,913,467
1117,149,26,1,644,0,886,462
1118,156,33,1,776,1,1031,578
1119,108,27,1,587,0,783,448
1121,109,13,1,525,0,691,402
1122,103,13,1,482,0,658,364
1123,130,31,1,646,0,954,483
1124,112,29,1,556,0,831,408
1125,145,29,1,745,1,1029,568
1126,121,33,1,701,1,954,538
1127,135,23,1,685,0,911,526
1128,141,33,1,686,0,907,507
1129,119,30,1,703,2,951,548
1131,128,19,1,574,0,853,423
1132,143,22,1,721,0,982,548
1133,144,25,1,661,0,870,484
1134,109,18,1,593,0,793,465
1135,90,11,1,421,0,521,317
1136,146,23,1,669,0,857,497
1141,132,17,1,812,0,1047,661
1142,152,21,1,667,0,858,481
1143,135,35,1,801,0,1056,624
1144,155,21,1,713,0,928,537
1145,153,21,1,753,1,931,570
1146,157,33,1,791,1,1036,596
1147,137,30,1,734,0,927,561
1148,139,37,1,727,0,992,546
1149,157,28,1,747,0,950,558
1151,0,0,1,0,0,0,0
1152,130,24,1,671,0,898,514
1153,159,30,1,749,0,961,552
1154,0,0,1,0,0,0,0
7001,85,14,1,559,0,742,458
7002,147,30,1,997,0,1225,817
7003,114,21,1,834,0,927,697
7004,100,24,1,808,0,896,675
7005,90,21,1,755,0,853,639
7006,123,21,1,799,0,966,652
7007,119,25,1,870,0,987,716
7008,100,21,1,820,0,882,689
7009,129,20,1,750,0,931,599
7011,130,25,1,621,0,1063,462
7012,148,17,1,925,0,1034,751
7013,90,17,1,640,0,733,530
7014,136,27,1,928,0,1073,760
7015,14,1,1,81,1,113,65
7016,109,28,1,593,0,977,456
7017,99,21,1,469,0,786,350
7018,148,31,1,672,1,992,489
7019,173,28,1,696,1,945,490
7021,149,26,1,631,0,993,449
7022,136,36,1,667,1,1032,483
7023,169,29,1,671,1,938,463
7024,33,4,1,119,0,309,81
7025,66,18,1,266,0,505,180
7026,118,27,1,700,0,1022,543
7027,132,24,1,577,0,879,415
7028,112,22,1,544,0,900,408
7029,127,31,1,525,0,924,364
7030,87,26,1,558,0,787,443
7031,55,23,1,392,0,511,309
7032,145,20,1,589,2,938,417
7033,133,30,1,546,0,814,382
7034,128,24,1,515,1,954,359
7035,81,10,1,341,0,476,249
7036,118,33,1,596,1,967,444
7037,121,25,1,379,1,840,231
7038,136,33,1,595,0,960,424
7039,146,27,1,625,0,831,452
7041,16,3,1,42,0,62,24
7042,112,21,1,514,0,697,379
7043,133,21,1,640,0,990,481
7044,112,16,1,415,0,867,288
7045,96,18,1,531,0,803,416
7046,80,5,1,319,0,435,230
7047,133,23,1,602,0,858,440
7048,122,27,1,518,0,877,365
7049,119,29,1,534,1,829,381
7051,139,32,1,612,0,909,436
7052,136,36,1,675,0,894,500
7053,77,17,1,462,1,552,359
7054,168,28,1,683,0,1068,484
7101,10,3,1,126,0,150,112
7201,130,19,1,868,1,983,705
7202,129,16,1,752,0,885,597
7203,135,25,1,840,0,950,663
7204,121,26,1,833,1,933,676
7205,156,18,1,815,0,903,636
7206,49,9,1,340,0,390,282
7207,86,22,1,595,0,712,480
7208,92,19,1,539,0,635,420
7209,90,19,1,491,1,563,376
7301,160,45,1,813,2,1080,601
7302,120,27,1,732,1,862,581
7303,139,26,1,851,0,1032,685
7304,123,26,1,828,0,993,677
7305,145,23,1,772,0,906,589
7306,143,40,1,882,0,1076,673
7307,102,25,1,674,0,826,537
7308,87,17,1,548,0,641,439
7309,108,25,1,764,0,897,623
7311,121,27,1,853,0,986,694
7312,137,24,1,768,0,874,601
7313,125,34,1,798,0,1001,628
7314,84,57,1,511,1,833,359
7315,104,26,1,597,0,783,456
7316,138,46,1,661,1,893,473
7317,143,24,1,743,0,938,566
7318,110,31,1,689,0,788,538
7319,159,25,1,908,0,1123,716
7321,105,18,1,493,0,683,364
7322,99,67,1,526,0,937,357
7323,115,18,1,727,0,888,583
7324,86,28,1,601,0,756,477
7325,134,42,1,792,0,973,604
7326,123,34,1,749,0,922,581
7327,64,44,1,434,0,762,325
7328,93,81,1,617,0,1024,446
7329,89,22,1,454,0,607,340
7331,158,34,1,793,1,933,588
7332,159,20,1,718,0,889,531
7333,143,29,1,888,0,1101,702
7334,129,36,1,774,0,963,599
7335,136,36,1,894,0,1002,708
7336,177,36,1,883,0,1017,661
7337,128,21,1,755,0,944,600
7338,107,72,1,695,0,1005,510
7339,122,16,1,495,0,660,352
7341,139,34,1,765,1,974,581
7342,162,27,1,791,0,1034,596
7343,128,27,1,618,0,746,459
7344,154,40,1,916,0,1143,716
7345,158,31,1,891,0,1186,692
7346,143,23,1,762,0,991,593
7347,145,37,1,841,0,1085,646
7348,143,33,1,647,1,957,458
7349,162,40,1,771,0,1006,558
7501,77,16,1,522,0,574,422
7502,130,15,1,694,0,808,544
7503,109,27,1,688,0,808,546
7504,57,34,1,420,2,503,317
7505,118,29,1,762,0,915,602
7506,130,33,1,798,0,1018,621
7507,148,29,1,631,0,992,451
7508,108,23,1,606,1,735,473
7509,149,22,1,825,0,1006,644
7512,87,21,1,493,0,638,382
7513,133,36,1,601,1,836,429
7514,126,37,1,544,1,886,379
7515,155,25,1,710,0,898,526
7516,151,36,1,759,0,907,566
7517,123,23,1,826,0,956,671
7518,99,27,1,858,0,993,727
7519,97,16,1,676,0,802,551
7521,99,17,1,726,0,854,600
7522,115,18,1,742,1,848,602
7523,91,10,1,689,0,821,585
7524,99,11,1,532,0,728,418
7525,114,22,1,636,0,870,491
7526,121,33,1,858,0,999,695
7527,93,23,1,624,0,773,498
7529,113,26,1,860,0,992,716
7531,103,26,1,805,1,954,670
7532,125,27,1,741,0,886,588
7533,130,16,1,910,0,1025,751
7534,127,15,1,775,0,967,628
7535,114,13,1,711,0,807,577
7536,107,23,1,775,0,895,637
7537,96,20,1,664,0,783,540
7538,86,15,1,736,0,831,628
7539,110,12,1,821,0,978,697
7541,111,15,1,728,0,865,597
7542,109,16,1,756,1,906,628
7543,111,27,1,806,1,993,662
7544,117,25,1,821,1,962,674
7545,137,36,1,833,0,970,652
7546,110,22,1,817,1,935,673
7547,94,33,1,837,0,1057,701
7548,111,27,1,894,0,1135,750
7549,97,24,1,734,0,854,607
7551,87,22,1,669,0,762,556
7552,65,15,1,678,0,756,589
7553,16,4,1,168,0,187,147
7554,113,19,1,769,0,859,625
7555,102,22,1,846,0,893,714
7556,114,16,1,906,1,1008,767
7601,132,36,1,588,1,929,413
7602,188,31,1,689,0,962,467
7603,154,19,1,690,0,888,515
7604,178,31,1,677,0,989,462
7605,145,30,1,428,0,771,253
7606,162,35,1,640,0,992,439
7607,182,42,1,710,0,1055,479
7608,70,28,1,244,0,456,145
7609,136,47,1,551,0,1051,364
7611,142,51,1,479,0,898,282
7612,82,27,1,418,0,668,305
7613,175,34,1,617,1,1015,401
7614,211,31,1,793,0,1177,548
7615,134,39,1,528,0,1020,350
7616,113,26,1,807,0,981,662
7617,152,39,1,516,0,898,317
7618,116,26,1,689,0,948,546
7619,249,63,1,1485,0,1971,1170
7621,159,28,1,800,0,1082,607
7622,149,37,1,534,0,1007,342
7623,83,20,1,467,0,839,357
7624,126,35,1,565,0,1074,401
7625,77,40,1,617,0,896,491
7626,153,21,1,1011,0,1177,830
7627,189,49,1,1326,0,1586,1072
7628,152,30,1,720,0,1006,535
7629,102,23,1,577,1,837,444
7631,154,24,1,915,0,1143,733
7632,107,13,1,532,0,727,408
7633,97,31,1,574,0,731,445
7634,131,41,1,706,0,1017,531
7635,138,30,1,643,0,868,469
7636,134,30,1,784,0,993,616
7637,160,43,1,1151,0,1361,943
7638,167,26,1,1135,0,1285,932
7639,128,27,1,891,0,1011,725
7641,133,19,1,795,0,977,634
7642,139,54,1,810,0,967,605
7643,105,46,1,758,0,959,605
7644,96,35,1,925,0,1111,786
7645,84,14,1,587,0,669,483
7646,223,42,1,1893,0,2163,1609
7647,171,26,1,598,0,1028,397
7648,1,0,1,3,0,4,3
7701,138,29,1,914,0,1049,734
7702,127,19,1,663,0,775,515
7703,22,10,1,100,0,178,64
7704,170,30,1,881,1,1006,673
7705,109,8,1,495,0,554,374
7706,161,24,1,773,0,853,588
7707,156,22,1,784,1,854,595
7708,143,25,1,783,0,894,603
7709,66,14,1,354,0,390,271
7711,106,19,1,685,1,789,553
7712,72,25,1,518,0,577,416
7801,152,19,1,964,0,975,787
7802,90,23,1,723,0,760,604
7803,106,24,1,774,0,827,637
7804,111,24,1,876,0,932,736
7805,90,18,1,761,0,852,650
7806,87,15,1,663,0,746,557
7807,120,14,1,671,0,774,534
7808,75,17,1,578,0,702,483
7809,167,27,1,1091,0,1234,887
7811,94,18,1,696,1,806,577
7812,120,25,1,752,2,892,600
7813,140,28,1,943,1,1061,763
7814,145,20,1,667,2,919,492
7815,103,21,1,879,1,967,749
7816,100,21,1,823,0,896,698
7817,87,14,1,711,0,804,607
7818,125,9,1,787,0,889,649
7819,97,23,1,682,1,809,556
7821,123,12,1,916,1,998,775
7822,151,23,1,776,1,951,599
7823,120,17,1,806,0,928,665
7824,113,20,1,665,0,794,525
7825,73,8,1,521,0,578,439
7826,72,15,1,633,0,709,542
7827,96,24,1,758,0,931,630
7828,184,24,1,924,1,1053,711
7829,142,13,1,841,0,904,683
7831,114,16,1,803,0,906,670
7832,103,14,1,759,0,824,638
7833,86,21,1,710,0,785,597
7834,91,14,1,775,1,901,661
7835,162,17,1,785,0,863,597
7836,188,14,1,903,1,990,696
7837,109,26,1,840,0,934,697
7838,114,22,1,839,0,933,704
7839,102,24,1,785,0,869,647
7841,96,18,1,839,0,947,715
7842,125,15,1,864,0,960,715
7843,78,15,1,679,0,802,583
7844,92,23,1,594,0,682,477
7845,120,22,1,783,0,869,638
7846,100,16,1,814,0,925,689
7847,108,13,1,843,1,960,717
7848,110,20,1,818,0,905,684
7849,112,17,1,864,1,967,733
7851,92,16,1,472,0,528,361
7852,99,11,1,584,0,644,469
7853,122,12,1,770,2,896,627
7854,115,19,1,825,0,933,686
7855,106,35,1,870,1,968,722
7856,114,20,1,769,0,849,624
7857,115,19,1,854,0,963,712
7858,82,24,1,674,0,791,564
7859,122,26,1,834,0,915,686
7861,108,17,1,776,0,881,634
7862,104,17,1,815,0,923,688
7863,112,26,1,819,0,939,674
7864,120,26,1,703,1,815,557
7865,105,27,1,754,0,853,613
7866,144,23,1,746,0,831,574
7867,135,20,1,822,0,946,665
7868,109,13,1,764,0,901,633
7869,102,20,1,789,0,874,664
7871,124,31,1,804,0,909,645
7872,123,16,1,819,0,902,679
7873,104,25,1,788,1,874,654
7874,72,14,1,408,1,482,321
7875,90,16,1,525,0,628,415
7901,149,36,1,952,0,1286,764
7902,159,21,1,842,2,1064,650
7903,124,28,1,652,0,929,493
7904,113,19,1,694,0,926,555
7905,107,19,1,718,0,851,587
7906,85,18,1,653,0,854,548
7907,97,27,1,834,0,991,704
7908,117,53,1,872,0,1008,699
7909,99,20,1,644,2,787,521
7911,106,18,1,734,0,907,609
7912,124,37,1,874,1,1090,702
7913,125,21,1,800,0,964,649
7914,100,23,1,752,0,895,625
7915,101,19,1,716,0,892,589
7916,88,21,1,768,0,953,657
7917,133,21,1,868,0,1073,707
7918,102,18,1,697,0,860,574
7919,103,19,1,767,0,928,644
7921,146,18,1,694,0,970,527
7922,97,23,1,705,0,884,577
7923,94,23,1,689,0,930,571
7924,103,24,1,696,0,883,567
7925,69,10,1,483,0,591,400
7926,98,17,1,695,0,820,571
7927,96,19,1,688,0,782,569
7928,105,15,1,849,0,976,721
7929,80,17,1,780,0,871,679
7931,99,11,1,687,0,765,569
7932,67,12,1,482,0,557,415
7933,3,0,1,7,0,8,4
7934,101,20,1,772,0,888,645
7935,113,18,1,851,0,949,718
7936,117,7,1,764,1,876,630
7937,122,30,1,780,0,909,621
7938,82,12,1,636,0,808,537
7939,73,20,1,593,0,674,493
7941,103,16,1,655,0,790,533
7942,135,22,1,769,1,950,599
7943,144,20,1,780,0,938,616
7944,88,19,1,692,0,830,582
7945,131,25,1,663,0,926,501
7946,166,22,1,716,0,976,522
7947,152,37,1,717,1,964,521
7948,164,32,1,721,1,933,513
7949,108,21,1,433,0,594,300
7951,139,22,1,645,0,841,483
7952,148,24,1,651,0,865,472
7953,141,29,1,677,0,853,510
7954,0,0,1,0,0,0,0
7955,133,24,1,684,0,899,518
7956,129,35,1,579,0,779,411
7957,115,16,1,524,0,664,390
7958,41,5,1,199,0,291,151
9001,52,5,1,197,0,269,140
9101,163,28,1,740,0,899,540
9102,173,37,1,817,0,989,598
9103,157,26,1,786,0,971,595
9104,161,28,1,795,1,1004,595
9105,147,28,1,817,0,975,638
9106,143,26,1,819,0,938,637
9107,136,31,1,679,0,859,500
9108,116,29,1,691,0,815,540
9109,148,16,1,749,0,875,577
9111,139,23,1,637,0,785,469
9112,144,20,1,804,1,975,633
9113,146,27,1,853,0,1008,671
9114,141,29,1,749,0,913,575
9115,136,25,1,761,1,948,590
9116,167,30,1,811,0,986,603
9117,123,24,1,670,1,785,519
9118,186,28,1,780,1,987,561
9119,171,29,1,744,0,911,540
9121,156,19,1,758,0,950,574
9122,144,26,1,769,0,976,595
9123,149,20,1,740,2,902,565
9124,133,18,1,730,0,940,571
9125,155,34,1,740,0,911,542
9126,140,27,1,820,0,978,650
9127,154,29,1,819,0,985,630
9128,122,36,1,727,0,859,563
9129,109,17,1,621,0,772,488
9131,115,20,1,661,0,806,521
9132,105,22,1,701,1,898,571
9133,136,29,1,888,1,1083,718
9134,141,29,1,767,0,937,588
9135,149,21,1,652,0,831,475
9136,155,25,1,788,0,952,602
9137,149,38,1,785,1,977,585
9138,181,25,1,771,0,930,559
9139,167,34,1,831,0,1004,620
9141,169,16,1,794,0,963,603
9142,145,26,1,843,0,1003,661
9143,127,34,1,747,0,921,577
9144,176,30,1,832,1,983,617
9145,132,22,1,753,0,889,592
9146,151,26,1,799,0,929,617
9147,106,23,1,818,0,983,683
9148,144,23,1,869,0,1007,694
9149,139,19,1,842,0,976,678
9151,134,25,1,704,0,858,535
9152,79,27,1,636,0,842,523
9201,159,14,1,893,0,1047,719
9202,125,26,1,806,0,962,650
9203,151,25,1,857,0,1006,666
9204,145,27,1,733,0,849,551
9205,93,20,1,652,0,760,532
9206,183,21,1,822,0,960,612
9207,157,22,1,845,0,980,655
9208,159,29,1,897,1,1028,697
9209,131,28,1,646,0,750,476
9211,146,34,1,778,0,910,590
9212,135,22,1,746,1,857,576
9213,140,26,1,853,0,987,677
9214,99,20,1,539,0,632,415
9215,103,15,1,566,0,645,441
9216,118,27,1,726,1,861,566
9217,145,25,1,662,0,761,483
9218,149,15,1,730,0,868,557
9219,113,34,1,719,0,829,570
9221,112,11,1,637,0,662,506
9222,132,21,1,811,1,889,640
9223,103,19,1,573,0,664,445
9224,156,29,1,863,1,993,665
9225,143,31,1,926,0,994,738
9226,142,24,1,833,0,960,659
9227,123,24,1,665,1,759,508
9228,107,25,1,651,0,725,518
9229,78,26,1,555,0,615,446
9231,123,25,1,869,1,1006,713
9232,127,24,1,695,0,746,533
9233,121,16,1,736,0,816,594
9234,116,21,1,664,0,759,509
9235,133,20,1,818,1,907,659
9236,101,14,1,600,1,682,472
9237,126,23,1,824,0,941,668
9238,131,24,1,809,1,846,643
9239,143,24,1,838,0,885,662
9241,127,25,1,894,0,1027,730
9242,113,29,1,885,0,1023,737
9243,64,19,1,555,2,611,467
9244,107,22,1,824,0,940,683
9245,85,17,1,627,1,725,516
9246,152,20,1,842,1,964,654
9247,141,26,1,885,1,1004,707
9248,133,18,1,846,0,955,684
9249,145,24,1,807,0,926,625
9251,124,22,1,871,1,982,718
9252,148,19,1,837,0,943,660
9253,103,46,1,709,0,808,548
9254,138,22,1,871,1,951,703
9255,93,13,1,518,0,577,408
9256,58,6,1,342,1,403,276
9257,44,10,1,287,0,339,227
9258,106,19,1,645,0,715,519
9401,156,30,1,815,1,1014,624
9402,143,32,1,816,0,1028,633
9403,140,25,1,739,1,933,565
9404,159,17,1,744,0,921,565
9405,145,24,1,699,1,818,523
9406,169,33,1,791,0,916,585
9407,124,33,1,728,0,941,562
9408,110,28,1,704,0,879,562
9409,94,26,1,524,1,626,401
9411,171,24,1,840,0,1051,627
9412,129,22,1,703,0,885,551
9413,156,35,1,742,0,907,541
9414,137,22,1,740,1,894,573
9415,129,22,1,637,0,798,480
9416,147,34,1,806,1,1018,616
9417,125,19,1,604,0,759,454
9418,127,22,1,642,0,814,486
