precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
9404,237,67,1,744,0,921,436
9405,227,63,1,699,0,818,398
9406,252,84,1,791,0,916,449
9407,193,84,1,728,0,941,442
9408,164,76,1,704,0,879,459
9409,148,63,1,524,0,626,313
9411,204,77,1,840,0,1051,537
9412,229,71,1,703,0,885,402
9413,211,78,1,742,0,907,439
9414,223,79,1,740,0,894,431
9415,204,74,1,637,0,798,353
9416,242,93,1,806,0,1018,462
9417,216,58,1,604,0,759,324
9418,246,72,1,642,0,814,314
9419,261,83,1,708,0,902,357
9421,235,85,1,732,0,929,410
9422,280,103,1,887,0,1082,492
9423,226,70,1,718,0,909,416
9424,242,55,1,756,1,951,449
9425,219,89,1,748,1,964,433
9426,223,71,1,663,0,835,362
9427,248,80,1,733,0,963,403
9428,243,63,1,754,0,963,443
9429,241,78,1,707,0,909,383
9431,306,81,1,821,0,1024,423
9432,235,90,1,718,0,913,390
9433,263,92,1,759,1,973,398
9434,282,78,1,803,0,997,437
9435,224,93,1,765,1,969,437
9436,232,103,1,783,0,994,439
9437,235,82,1,713,0,954,386
9438,282,83,1,791,0,1000,420
9439,234,77,1,690,0,903,376
9441,229,55,1,800,0,1004,509
9442,238,92,1,809,0,1027,472
9443,217,71,1,748,1,937,453
9444,215,86,1,720,1,955,408
9445,241,64,1,751,0,993,435
9446,340,82,1,912,0,1084,481
9447,255,67,1,761,0,954,431
9448,223,73,1,728,0,950,423
9449,213,55,1,639,0,820,366
9451,141,36,1,370,0,438,189
9452,251,60,1,701,0,829,381
9453,148,43,1,415,0,502,218
9501,39,13,1,131,0,153,75
9502,69,21,1,209,0,233,117
9503,184,82,1,674,1,822,392
9505,136,56,1,617,0,804,423
9506,164,42,1,602,0,810,394
9507,167,47,1,638,0,783,419
9508,175,64,1,720,0,862,475
9509,191,71,1,661,0,758,390
9511,148,53,1,529,0,630,320
9512,188,59,1,709,1,848,455
9513,157,64,1,766,2,952,539
9514,256,77,1,832,0,959,493
9515,184,59,1,646,0,748,396
9516,214,76,1,763,0,922,467
9517,159,80,1,713,1,854,459
9518,166,65,1,707,1,826,458
9519,226,80,1,790,1,922,475
9521,229,91,1,827,0,947,494
9701,158,61,1,571,0,664,347
9702,185,62,1,640,0,760,384
9703,293,75,1,818,0,989,445
9704,301,80,1,836,0,971,445
9705,262,87,1,836,0,954,474
9706,17,7,1,54,0,54,29
9707,285,48,1,679,0,805,343
9708,265,87,1,829,0,956,463
9709,345,74,1,848,0,1029,418
9711,233,47,1,572,0,643,283
9712,276,41,1,593,0,656,266
9713,291,66,1,782,0,974,417
9714,365,70,1,825,0,941,379
9715,274,36,1,521,0,580,198
9716,294,77,1,791,0,975,417
9717,343,71,1,837,1,993,424
9718,321,47,1,755,0,859,377
9719,365,48,1,755,1,880,337
9721,266,37,1,575,0,657,267
9722,222,54,1,543,0,634,253
9723,185,34,1,396,0,478,175
9724,369,78,1,824,0,978,367
9725,326,85,1,783,0,985,378
