precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
1101,103,27,1,446,0,586,311
1102,161,56,1,810,0,996,590
1103,136,41,1,781,1,971,598
1104,150,67,1,763,0,991,548
1106,145,42,1,600,1,808,405
1107,122,37,1,506,1,781,341
1108,131,51,1,744,1,951,555
1109,138,51,1,617,0,809,423
1111,131,59,1,717,0,1031,518
1112,101,50,1,557,1,765,398
1113,95,36,1,547,0,713,409
1114,156,61,1,741,1,971,520
1115,150,64,1,746,0,910,525
1116,129,62,1,636,0,913,442
1117,130,43,1,644,0,886,464
1118,152,58,1,776,0,1031,558
1119,104,48,1,587,0,783,431
1121,135,45,1,525,0,691,344
1122,116,44,1,482,1,658,319
1123,126,55,1,646,2,954,461
1124,110,43,1,556,0,831,396
1125,127,71,1,745,0,1029,545
1126,143,57,1,701,0,954,493
1127,180,46,1,685,0,911,458
1128,155,63,1,686,0,907,463
1129,161,67,1,703,0,951,471
1131,138,46,1,574,1,853,385
1132,149,68,1,721,1,982,495
1133,156,53,1,661,0,870,444
1134,138,48,1,593,0,793,406
1135,92,31,1,421,1,521,294
1136,167,53,1,669,0,857,446
1141,153,53,1,812,0,1047,604
1142,129,37,1,667,0,858,488
1143,156,55,1,801,0,1056,583
1144,146,52,1,713,0,928,515
1145,132,54,1,753,0,931,559
1146,168,51,1,791,0,1036,568
1147,138,47,1,734,0,927,543
1148,176,65,1,727,1,992,480
1149,165,57,1,747,1,950,520
1151,0,0,1,0,0,0,0
1152,136,51,1,671,2,898,479
1153,176,51,1,749,0,961,514
1154,0,0,1,0,0,0,0
7001,94,53,1,559,0,742,410
7002,207,97,1,997,0,1225,690
7003,137,64,1,834,2,927,629
7004,131,56,1,808,1,896,611
7005,113,63,1,755,0,853,574
7006,118,55,1,799,0,966,623
7007,158,65,1,870,0,987,637
7008,128,58,1,820,0,882,624
7009,119,67,1,750,0,931,562
7011,112,49,1,621,0,1063,456
7012,155,70,1,925,0,1034,691
7013,124,55,1,640,0,733,458
7014,174,78,1,928,0,1073,671
7015,10,1,1,81,0,113,70
7016,108,58,1,593,1,977,426
7017,57,37,1,469,0,786,376
7018,158,57,1,672,0,992,454
7019,121,55,1,696,0,945,516
7021,88,45,1,631,0,993,491
7022,84,56,1,667,0,1032,516
7023,114,44,1,671,0,938,504
7024,14,6,1,119,0,309,98
7025,51,19,1,266,0,505,194
7026,149,55,1,700,0,1022,484
7027,93,54,1,577,0,879,424
7028,81,31,1,544,0,900,430
7029,84,50,1,525,1,924,387
7030,163,45,1,558,0,787,348
7031,78,45,1,392,1,511,263
7032,95,54,1,589,2,938,433
7033,108,42,1,546,0,814,395
7034,63,33,1,515,0,954,416
7035,65,20,1,341,0,476,255
7036,118,38,1,596,1,967,439
7037,64,33,1,379,1,840,280
7038,133,54,1,595,2,960,404
7039,138,66,1,625,1,831,420
7041,13,6,1,42,0,62,24
7042,97,36,1,514,0,697,379
7043,119,52,1,640,2,990,462
7044,64,29,1,415,0,867,323
