precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
1101,269,42,1,446,1,586,129
1102,510,65,1,810,0,996,232
1103,493,61,1,781,0,971,222
1104,454,76,1,763,0,991,235
1106,337,52,1,600,0,808,204
1107,264,60,1,506,1,781,176
1108,441,62,1,744,1,951,234
1109,328,62,1,617,1,809,221
1111,393,70,1,717,0,1031,245
1112,279,76,1,557,0,765,195
1113,298,50,1,547,0,713,192
1114,422,84,1,741,1,971,231
1115,397,86,1,746,1,910,255
1116,319,81,1,636,0,913,233
1117,350,62,1,644,1,886,224
1118,413,62,1,776,1,1031,292
1119,329,63,1,587,0,783,191
1121,274,52,1,525,0,691,198
1122,236,57,1,482,1,658,186
1123,314,72,1,646,0,954,258
1124,286,64,1,556,0,831,199
1125,347,98,1,745,0,1029,298
1126,360,75,1,701,1,954,257
1127,361,57,1,685,0,911,266
1128,325,76,1,686,0,907,280
1129,341,79,1,703,0,951,279
1131,266,61,1,574,0,853,243
1132,344,79,1,721,2,982,288
1133,359,70,1,661,1,870,223
1134,315,53,1,593,1,793,223
1135,234,36,1,421,1,521,147
1136,338,62,1,669,0,857,266
1141,474,58,1,812,0,1047,278
1142,360,61,1,667,0,858,233
1143,442,86,1,801,2,1056,264
1144,425,71,1,713,0,928,217
1145,496,65,1,753,0,931,184
1146,433,76,1,791,0,1036,278
1147,450,58,1,734,0,927,220
1148,406,81,1,727,1,992,234
1149,443,73,1,747,2,950,225
1151,0,0,1,0,0,0,0
1152,352,65,1,671,0,898,251
1153,435,71,1,749,0,961,235
1154,0,0,1,0,0,0,0
7001,371,62,1,559,2,742,122
7002,603,107,1,997,0,1225,284
7003,612,62,1,834,0,927,158
7004,591,70,1,808,0,896,138
7005,534,64,1,755,0,853,152
7006,589,68,1,799,0,966,139
7007,623,78,1,870,0,987,159
7008,610,65,1,820,1,882,134
7009,483,77,1,750,0,931,188
7011,375,67,1,621,0,1063,175
7012,646,78,1,925,0,1034,192
7013,447,62,1,640,0,733,128
7014,637,86,1,928,0,1073,200
7015,49,5,1,81,0,113,27
7016,322,67,1,593,0,977,204
7017,264,57,1,469,0,786,149
7018,356,73,1,672,0,992,240
7019,393,61,1,696,0,945,238
7021,358,58,1,631,0,993,208
7022,397,72,1,667,0,1032,187
7023,389,71,1,671,1,938,201
7024,45,11,1,119,0,309,62
7025,138,34,1,266,0,505,92
7026,319,71,1,700,1,1022,297
7027,314,71,1,577,1,879,185
7028,323,54,1,544,1,900,164
7029,275,63,1,525,1,924,183
7030,244,69,1,558,0,787,243
7031,178,53,1,392,1,511,155
7032,300,69,1,589,3,938,212
7033,297,61,1,546,0,814,187
7034,261,56,1,515,0,954,195
7035,203,26,1,341,0,476,111
7036,271,60,1,596,0,967,265
7037,176,51,1,379,0,840,151
7038,285,71,1,595,1,960,236
7039,332,68,1,625,0,831,225
7041,19,7,1,42,1,62,16
7042,267,52,1,514,0,697,193
7043,330,54,1,640,3,990,248
7044,204,42,1,415,1,867,169
7045,242,66,1,531,0,803,222
7046,168,26,1,319,0,435,121
7047,302,53,1,602,0,858,241
7048,220,68,1,518,0,877,226
7049,261,69,1,534,1,829,199
7051,264,81,1,612,0,909,262
7052,336,75,1,675,0,894,261
7053,225,49,1,462,0,552,180
7054,397,67,1,683,0,1068,216
7101,76,12,1,126,0,150,37
7201,508,94,1,868,1,983,252
7202,447,68,1,752,2,885,225
7203,514,85,1,840,0,950,224
7204,511,82,1,833,0,933,231
7205,521,78,1,815,2,903,209
7206,218,29,1,340,2,390,91
7207,344,93,1,595,0,712,151
7208,314,69,1,539,0,635,148
7209,329,43,1,491,1,563,113
7301,402,103,1,813,1,1080,302
7302,419,80,1,732,1,862,229
7303,500,115,1,851,0,1032,235
7304,515,97,1,828,1,993,213
7305,442,78,1,772,3,906,234
7306,502,104,1,882,1,1076,249
7307,387,75,1,674,1,826,201
7308,365,54,1,548,1,641,123
7309,453,88,1,764,0,897,215
7311,526,96,1,853,0,986,220
7312,481,75,1,768,1,874,205
7313,452,102,1,798,0,1001,233
7314,204,108,1,511,1,833,188
7315,332,77,1,597,0,783,177
7316,346,98,1,661,1,893,213
7317,413,80,1,743,0,938,240
7318,374,101,1,689,0,788,204
7319,535,111,1,908,0,1123,254
7321,267,67,1,493,0,683,153
7322,172,120,1,526,0,937,231
7323,385,93,1,727,1,888,237
7324,313,102,1,601,2,756,174
7325,455,108,1,792,0,973,217
7326,425,84,1,749,0,922,229
7327,182,86,1,434,0,762,165
7328,233,149,1,617,0,1024,238
7329,248,49,1,454,0,607,154
7331,437,84,1,793,1,933,259
7332,411,73,1,718,0,889,226
7333,497,127,1,888,1,1101,249
7334,427,106,1,774,0,963,231
7335,520,100,1,894,0,1002,260
7336,510,98,1,883,0,1017,266
7337,431,84,1,755,2,944,232
