precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
1101,82,22,1,446,0,586,337
1102,189,41,1,810,0,996,577
1103,166,32,1,781,0,971,578
1104,159,40,1,763,0,991,566
1106,125,32,1,600,1,808,435
1107,102,29,1,506,0,781,370
1108,144,41,1,744,0,951,553
1109,136,40,1,617,0,809,436
1111,127,52,1,717,0,1031,529
1112,95,36,1,557,0,765,419
1113,120,27,1,547,0,713,393
1114,132,52,1,741,1,971,553
1115,164,60,1,746,0,910,515
1116,104,40,1,636,0,913,489
1117,132,35,1,644,0,886,470
1118,136,29,1,776,0,1031,603
1119,95,42,1,587,0,783,446
1121,126,24,1,525,1,691,373
1122,120,32,1,482,0,658,328
1123,120,46,1,646,2,954,476
1124,106,38,1,556,1,831,404
1125,128,57,1,745,0,1029,558
1126,119,48,1,701,0,954,526
1127,169,43,1,685,0,911,472
1128,160,46,1,686,2,907,473
1129,160,45,1,703,2,951,492
1131,130,37,1,574,0,853,403
1132,157,52,1,721,0,982,504
1133,138,40,1,661,0,870,475
1134,133,41,1,593,0,793,418
1135,88,22,1,421,0,521,308
1136,170,42,1,669,0,857,454
1141,134,37,1,812,0,1047,639
1142,151,34,1,667,1,858,468
1143,144,51,1,801,1,1056,598
1144,151,35,1,713,0,928,527
1145,150,39,1,753,0,931,556
1146,151,53,1,791,0,1036,583
1147,138,35,1,734,0,927,555
1148,167,43,1,727,1,992,511
1149,158,44,1,747,1,950,540
1151,0,0,1,0,0,0,0
1152,139,33,1,671,1,898,495
1153,186,50,1,749,0,961,505
1154,0,0,1,0,0,0,0
7001,128,36,1,559,0,742,393
7002,249,73,1,997,2,1225,670
7003,226,39,1,834,0,927,567
7004,223,49,1,808,0,896,527
7005,172,47,1,755,0,853,531
7006,139,41,1,799,0,966,616
7007,210,47,1,870,1,987,602
7008,224,39,1,820,0,882,547
7009,153,40,1,750,1,931,554
7011,126,39,1,621,1,1063,451
7012,213,47,1,925,1,1034,655
7013,191,45,1,640,0,733,401
7014,264,56,1,928,1,1073,602
7015,10,2,1,81,0,113,69
7016,115,38,1,593,1,977,439
7017,64,39,1,469,1,786,366
7018,142,44,1,672,0,992,483
7019,139,42,1,696,1,945,510
7021,79,46,1,631,0,993,499
7022,102,53,1,667,0,1032,501
7023,114,51,1,671,2,938,495
7024,13,7,1,119,0,309,98
7025,33,21,1,266,0,505,210
7026,133,49,1,700,1,1022,505
7027,93,46,1,577,0,879,432
7028,77,36,1,544,2,900,427
7029,73,45,1,525,0,924,404
7030,149,31,1,558,1,787,375
7031,75,35,1,392,0,511,277
7032,77,44,1,589,3,938,460
7033,103,38,1,546,2,814,402
7034,66,37,1,515,0,954,409
7035,98,18,1,341,0,476,224
7036,112,48,1,596,0,967,436
7037,51,38,1,379,1,840,288
7038,121,44,1,595,0,960,428
7039,146,44,1,625,1,831,434
7041,10,7,1,42,0,62,26
7042,103,40,1,514,0,697,369
7043,94,36,1,640,0,990,505
7044,75,25,1,415,0,867,316
7045,131,35,1,531,0,803,364
7046,72,17,1,319,0,435,226
7047,134,32,1,602,0,858,430
7048,98,48,1,518,0,877,368
7049,130,43,1,534,1,829,356
7051,127,57,1,612,0,909,423
7052,154,52,1,675,0,894,466
7053,151,28,1,462,0,552,275
7054,99,43,1,683,0,1068,538
7101,20,3,1,126,0,150,102
7201,302,56,1,868,1,983,496
7202,308,47,1,752,1,885,386
7203,293,68,1,840,0,950,462
7204,293,53,1,833,1,933,477
7205,318,40,1,815,1,903,451
7206,117,15,1,340,0,390,208
7207,166,62,1,595,1,712,359
7208,148,46,1,539,0,635,337
7209,148,26,1,491,0,563,312
7301,194,70,1,813,1,1080,543
7302,245,46,1,732,1,862,437
7303,248,62,1,851,1,1032,539
7304,268,66,1,828,2,993,490
7305,278,51,1,772,0,906,428
7306,260,69,1,882,0,1076,527
7307,192,54,1,674,0,826,418
7308,176,34,1,548,0,641,333
7309,222,53,1,764,0,897,481
7311,282,68,1,853,0,986,492
7312,314,51,1,768,4,874,393
7313,218,67,1,798,0,1001,502
7314,92,61,1,511,1,833,347
7315,138,57,1,597,0,783,391
7316,145,74,1,661,0,893,439
7317,231,49,1,743,0,938,453
7318,200,70,1,689,0,788,409
7319,305,69,1,908,0,1123,526
7321,141,45,1,493,0,683,301
7322,98,83,1,526,0,937,342
7323,198,48,1,727,0,888,470
7324,164,56,1,601,0,756,371
7325,199,62,1,792,1,973,518
7326,188,60,1,749,1,922,489
7327,90,62,1,434,0,762,281
7328,96,112,1,617,1,1024,411
7329,166,42,1,454,0,607,243
7331,311,59,1,793,0,933,411
7332,159,45,1,718,1,889,505
7333,249,75,1,888,1,1101,549
7334,161,70,1,774,0,963,533
7335,259,69,1,894,0,1002,552
7336,283,61,1,883,1,1017,529
7337,257,48,1,755,0,944,444
7338,181,89,1,695,0,1005,419
7339,117,35,1,495,0,660,338
7341,161,58,1,765,3,974,533
7342,180,52,1,791,1,1034,552
7343,100,53,1,618,0,746,461
7344,224,71,1,916,1,1143,614
7345,178,79,1,891,0,1186,624
7346,119,53,1,762,0,991,587
7347,143,65,1,841,1,1085,619
7348,129,64,1,647,0,957,442
7349,202,64,1,771,0,1006,494
7501,194,39,1,522,0,574,282
7502,231,47,1,694,0,808,411
7503,185,51,1,688,0,808,446
7504,76,45,1,420,1,503,288
7505,159,58,1,762,0,915,532
7506,181,47,1,798,1,1018,555
7507,108,33,1,631,0,992,487
7508,123,47,1,606,1,735,434
7509,176,44,1,825,0,1006,595
7512,124,36,1,493,0,638,330
7513,97,64,1,601,0,836,438
7514,71,42,1,544,3,886,427
7515,149,47,1,710,1,898,509
7516,159,57,1,759,1,907,536
7517,166,35,1,826,0,956,616
7518,164,45,1,858,1,993,643
7519,119,41,1,676,0,802,504
7521,130,37,1,726,0,854,549
7522,126,40,1,742,0,848,570
7523,110,34,1,689,1,821,541
7524,109,31,1,532,0,728,388
7525,110,39,1,636,1,870,477
7526,171,61,1,858,0,999,617
7527,115,37,1,624,3,773,459
7529,136,44,1,860,1,992,674
7531,154,42,1,805,0,954,604
7532,182,46,1,741,1,886,511
7533,148,45,1,910,0,1025,704
7534,146,34,1,775,0,967,590
7535,127,29,1,711,0,807,548
7536,151,31,1,775,0,895,585
