precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
9411,507,97,1,840,0,1051,214
9412,399,85,1,703,1,885,217
9413,390,97,1,742,0,907,241
9414,402,94,1,740,1,894,236
9415,340,85,1,637,0,798,206
9416,413,107,1,806,0,1018,277
9417,309,85,1,604,0,759,204
9418,312,85,1,642,0,814,235
9419,349,107,1,708,2,902,243
9421,376,102,1,732,1,929,251
9422,437,124,1,887,0,1082,314
9423,359,102,1,718,0,909,251
9424,372,87,1,756,1,951,287
9425,371,114,1,748,1,964,256
9426,307,88,1,663,0,835,261
9427,353,99,1,733,0,963,279
9428,358,85,1,754,0,963,306
9429,330,103,1,707,0,909,269
9431,406,117,1,821,2,1024,285
9432,363,135,1,718,1,913,216
9433,376,121,1,759,0,973,257
9434,412,93,1,803,3,997,289
9435,384,109,1,765,3,969,259
9436,355,124,1,783,0,994,295
9437,332,102,1,713,0,954,269
9438,392,104,1,791,0,1000,289
9439,319,104,1,690,0,903,264
9441,418,77,1,800,1,1004,297
9442,407,119,1,809,1,1027,275
9443,355,87,1,748,1,937,299
9444,329,113,1,720,0,955,268
9445,405,95,1,751,0,993,240
9446,444,110,1,912,0,1084,349
9447,400,89,1,761,2,954,262
9448,373,87,1,728,3,950,256
9449,292,88,1,639,0,820,254
9451,195,46,1,370,0,438,125
9452,357,94,1,701,0,829,241
9453,221,63,1,415,0,502,125
9501,65,19,1,131,0,153,43
9502,119,23,1,209,0,233,65
9503,349,101,1,674,0,822,209
9505,363,81,1,617,0,804,171
9506,364,58,1,602,0,810,178
9507,417,71,1,638,2,783,143
9508,470,68,1,720,0,862,176
9509,426,75,1,661,0,758,151
9511,339,67,1,529,0,630,115
9512,478,66,1,709,1,848,158
9513,499,82,1,766,1,952,180
9514,536,98,1,832,0,959,192
9515,393,79,1,646,0,748,167
9516,474,93,1,763,0,922,190
9517,449,99,1,713,0,854,151
9518,443,90,1,707,0,826,157
9519,489,104,1,790,1,922,188
9521,503,97,1,827,0,947,214
9701,333,75,1,571,0,664,158
9702,407,68,1,640,1,760,155
9703,442,106,1,818,0,989,265
9704,502,95,1,836,0,971,229
9705,491,111,1,836,2,954,219
9706,28,7,1,54,0,54,18
9707,382,73,1,679,2,805,219
9708,492,93,1,829,0,956,230
9709,437,90,1,848,1,1029,309
9711,314,67,1,572,0,643,182
9712,336,64,1,593,0,656,183
9713,378,98,1,782,0,974,298
9714,415,125,1,825,0,941,274
9715,246,60,1,521,0,580,202
9716,417,114,1,791,0,975,257
9717,451,97,1,837,0,993,291
9718,398,82,1,755,0,859,265
9719,431,73,1,755,0,880,247
9721,309,63,1,575,0,657,198
9722,267,68,1,543,0,634,194
9723,189,62,1,396,0,478,143
9724,384,99,1,824,0,978,331
9725,381,114,1,783,0,985,294
9726,304,115,1,606,1,782,177
9727,203,47,1,396,1,454,142
9728,415,74,1,805,2,937,308
9729,363,75,1,708,1,802,261
9731,253,44,1,485,0,548,185
9732,32,7,1,71,0,76,32
9733,114,24,1,204,0,221,67
9734,290,53,1,535,0,603,175
9735,371,94,1,699,1,807,227
9736,390,68,1,651,0,729,186
9737,431,78,1,715,1,782,202
9738,348,100,1,680,1,850,221
9739,334,112,1,681,0,912,232
9741,236,220,1,679,1,1064,220
9742,261,75,1,530,1,669,190
9743,459,117,1,907,1,1159,322
9744,358,118,1,763,0,968,259
9745,408,105,1,762,1,1052,240
9746,405,71,1,783,0,903,290
9747,405,99,1,797,2,989,287
