precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
9727,116,38,1,396,0,454,239
9728,282,78,1,805,1,937,440
9729,240,77,1,708,2,802,381
9731,174,45,1,485,1,548,263
9732,26,3,1,71,0,76,42
9733,38,23,1,204,0,221,147
9734,155,57,1,535,0,603,310
9735,207,70,1,699,2,807,413
9736,173,57,1,651,0,729,416
9737,146,61,1,715,1,782,507
9738,115,89,1,680,1,850,466
9739,67,91,1,681,0,912,525
9741,35,166,1,679,1,1064,478
9742,158,71,1,530,0,669,299
9743,111,118,1,907,1,1159,671
9744,110,115,1,763,2,968,527
9745,107,101,1,762,0,1052,550
9746,195,80,1,783,1,903,500
9747,180,96,1,797,1,989,519
9748,209,79,1,809,1,981,515
9749,113,77,1,686,0,969,491
9751,232,86,1,908,0,1011,576
9752,170,47,1,626,1,721,402
9753,133,54,1,636,0,777,452
9754,117,64,1,648,0,744,456
9755,109,41,1,492,0,605,341
9756,185,89,1,784,1,980,503
9801,75,39,1,339,0,434,224
9900,0,0,1,0,0,0,0
9901,0,0,1,0,0,0,0
9902,0,0,1,0,0,0,0
