precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
9741,163,141,1,679,0,1064,375
9742,236,71,1,530,0,669,223
9743,356,86,1,907,0,1159,459
9744,284,95,1,763,2,968,370
9745,276,91,1,762,0,1052,389
9746,322,78,1,783,2,903,370
9747,276,99,1,797,1,989,418
9748,347,82,1,809,0,981,376
9749,244,84,1,686,0,969,349
9751,423,98,1,908,0,1011,371
9752,280,47,1,626,0,721,295
9753,282,65,1,636,0,777,293
9754,260,61,1,648,1,744,313
9755,196,42,1,492,1,605,251
9756,272,104,1,784,1,980,397
9801,156,39,1,339,1,434,142
9900,0,0,1,0,0,0,0
9901,0,0,1,0,0,0,0
9902,0,0,1,0,0,0,0
