precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
9414,353,102,1,740,1,894,279
9415,324,85,1,637,0,798,223
9416,401,108,1,806,0,1018,289
9417,325,62,1,604,0,759,211
9418,355,80,1,642,0,814,201
9419,379,98,1,708,0,902,227
9421,398,101,1,732,0,929,231
9422,437,129,1,887,0,1082,315
9423,327,92,1,718,0,909,296
9424,366,71,1,756,0,951,311
9425,361,114,1,748,0,964,269
9426,354,83,1,663,1,835,220
9427,386,99,1,733,0,963,243
9428,392,77,1,754,0,963,282
9429,415,82,1,707,1,909,204
9431,441,100,1,821,2,1024,267
9432,353,111,1,718,0,913,248
9433,406,97,1,759,0,973,253
9434,410,89,1,803,0,997,296
9435,387,102,1,765,0,969,264
9436,406,119,1,783,0,994,248
9437,372,82,1,713,0,954,252
9438,417,103,1,791,0,1000,267
9439,363,108,1,690,0,903,217
9441,419,79,1,800,1,1004,296
9442,382,118,1,809,0,1027,302
9443,380,90,1,748,1,937,271
9444,352,102,1,720,0,955,258
9445,378,83,1,751,1,993,282
9446,496,100,1,912,0,1084,312
9447,392,83,1,761,0,954,281
9448,358,100,1,728,0,950,265
9449,319,92,1,639,0,820,223
9451,216,40,1,370,0,438,110
9452,393,84,1,701,0,829,220
9453,251,46,1,415,0,502,114
9501,60,19,1,131,0,153,50
9502,91,23,1,209,0,233,93
9503,275,114,1,674,0,822,270
9505,230,79,1,617,2,804,302
9506,220,71,1,602,0,810,309
9507,246,61,1,638,0,783,327
9508,246,76,1,720,0,862,396
9509,259,85,1,661,0,758,311
9511,186,68,1,529,0,630,271
9512,270,70,1,709,0,848,364
9513,255,84,1,766,0,952,424
9514,332,103,1,832,0,959,395
9515,310,72,1,646,0,748,259
9516,352,90,1,763,1,922,313
9517,253,107,1,713,1,854,346
9518,296,81,1,707,0,826,319
9519,353,90,1,790,0,922,341
9521,322,107,1,827,0,947,385
9701,264,77,1,571,1,664,223
9702,295,71,1,640,1,760,267
9703,426,98,1,818,1,989,286
9704,442,98,1,836,1,971,291
9705,400,99,1,836,1,954,328
9706,29,6,1,54,0,54,18
9707,402,70,1,679,1,805,206
9708,383,100,1,829,1,956,334
9709,462,104,1,848,0,1029,276
9711,323,64,1,572,0,643,178
9712,373,63,1,593,0,656,150
9713,414,87,1,782,0,974,276
9714,517,84,1,825,0,941,219
9715,327,60,1,521,0,580,128
9716,447,81,1,791,0,975,261
9717,470,87,1,837,1,993,276
9718,471,60,1,755,0,859,220
9719,485,58,1,755,2,880,207
9721,373,49,1,575,0,657,151
9722,309,69,1,543,1,634,156
9723,261,57,1,396,0,478,77
9724,499,91,1,824,0,978,225
9725,462,120,1,783,0,985,207
9726,249,97,1,606,0,782,252
9727,260,40,1,396,0,454,93
9728,531,77,1,805,0,937,193
9729,471,73,1,708,0,802,156
